# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.745158970355987549e-01 3.402318656444549561e-01 1.120239853858947754e+00
1.000000000000000000e+03 3.776707220822572708e-03 2.658152487128973007e-03 1.965389698743820190e-01
2.000000000000000000e+03 8.639517473056912422e-04 8.293152786791324615e-04 9.651172906160354614e-02
3.000000000000000000e+03 5.524613661691546440e-04 5.562092410400509834e-04 7.744251936674118042e-02
4.000000000000000000e+03 4.402627819217741489e-04 4.547358839772641659e-04 6.839826703071594238e-02
5.000000000000000000e+03 3.073880798183381557e-04 3.186476242262870073e-04 5.730283260345458984e-02
6.000000000000000000e+03 1.646370365051552653e-04 1.545748964417725801e-04 4.123519733548164368e-02
7.000000000000000000e+03 7.237534009618684649e-05 5.735690865549258888e-05 2.716014347970485687e-02
8.000000000000000000e+03 5.207989670452661812e-05 4.084419560967944562e-05 2.423926815390586853e-02
9.000000000000000000e+03 4.599528983817435801e-05 3.697362626553513110e-05 2.314748242497444153e-02
1.000000000000000000e+04 3.872399611282162368e-05 3.245549669372849166e-05 2.143719978630542755e-02
1.100000000000000000e+04 2.820373265421949327e-05 2.473461790941655636e-05 1.827461272478103638e-02
1.200000000000000000e+04 2.081139973597601056e-05 1.779691046976950020e-05 1.547806151211261749e-02
1.300000000000000000e+04 1.514118775958195329e-05 1.243850965693127364e-05 1.316584274172782898e-02
1.400000000000000000e+04 1.199617690872400999e-05 9.882352060230914503e-06 1.205958798527717590e-02
1.500000000000000000e+04 1.067792345565976575e-05 9.698037501948419958e-06 1.152604538947343826e-02
1.600000000000000000e+04 9.900086297420784831e-06 8.798814633337315172e-06 1.109759788960218430e-02
1.700000000000000000e+04 9.231542207999154925e-06 8.412415809289086610e-06 1.073416974395513535e-02
1.800000000000000000e+04 8.769252417550887913e-06 8.099329534161370248e-06 1.047561317682266235e-02
1.900000000000000000e+04 8.402806088270153850e-06 7.849258508940692991e-06 1.029555220156908035e-02
2.000000000000000000e+04 7.986716809682548046e-06 7.653807188034988940e-06 9.989944286644458771e-03
2.100000000000000000e+04 7.637706403329502791e-06 7.385967819573124871e-06 9.768159128725528717e-03
2.200000000000000000e+04 7.327841558435466141e-06 7.175476639531552792e-06 9.564533829689025879e-03
2.300000000000000000e+04 7.061757969495374709e-06 7.113444098649779335e-06 9.360327385365962982e-03
2.400000000000000000e+04 7.159936103562358767e-06 7.460339020326500759e-06 9.762202389538288116e-03
2.500000000000000000e+04 6.579532055184245110e-06 6.754490186722250655e-06 9.012377820909023285e-03
2.600000000000000000e+04 6.398016466846456751e-06 6.645139364991337061e-06 8.894927799701690674e-03
2.700000000000000000e+04 6.279874014580855146e-06 6.387703706423053518e-06 8.897156454622745514e-03
2.800000000000000000e+04 6.049767762306146324e-06 6.350568583002313972e-06 8.594207465648651123e-03
2.900000000000000000e+04 5.916559985053027049e-06 6.242974450287874788e-06 8.485765196382999420e-03
3.000000000000000000e+04 5.797020548925502226e-06 6.183312052598921582e-06 8.380142040550708771e-03
