# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.720440328121185303e-01 3.276483714580535889e-01 1.057990074157714844e+00
1.000000000000000000e+03 1.480298815295100212e-03 1.475668395869433880e-03 1.168008521199226379e-01
2.000000000000000000e+03 7.202327833510935307e-04 8.834266918711364269e-04 8.667578548192977905e-02
3.000000000000000000e+03 5.747715476900339127e-04 6.792910280637443066e-04 7.754892855882644653e-02
4.000000000000000000e+03 4.707445041276514530e-04 5.540113779716193676e-04 7.076273113489151001e-02
5.000000000000000000e+03 3.427936171647161245e-04 3.958550805691629648e-04 6.066223978996276855e-02
6.000000000000000000e+03 1.934220636030659080e-04 2.048625319730490446e-04 4.489477723836898804e-02
7.000000000000000000e+03 1.125194248743355274e-04 1.055948305292986333e-04 3.488932549953460693e-02
8.000000000000000000e+03 7.824318890925496817e-05 6.937666330486536026e-05 2.973650023341178894e-02
9.000000000000000000e+03 9.970906103262677789e-05 9.752387995831668377e-05 4.199458658695220947e-02
1.000000000000000000e+04 5.125557436258532107e-05 4.138394433539360762e-05 2.235167473554611206e-02
1.100000000000000000e+04 4.416314186528325081e-05 3.565477163647301495e-05 2.071237564086914062e-02
1.200000000000000000e+04 4.025231100968085229e-05 3.290832682978361845e-05 2.003030851483345032e-02
1.300000000000000000e+04 4.167486622463911772e-05 3.202753941877745092e-05 2.261923067271709442e-02
1.400000000000000000e+04 3.428924173931591213e-05 2.921554914792068303e-05 1.853710971772670746e-02
1.500000000000000000e+04 3.075787026318721473e-05 2.646460416144691408e-05 1.731937937438488007e-02
1.600000000000000000e+04 2.689820212253835052e-05 2.360161124670412391e-05 1.580163091421127319e-02
1.700000000000000000e+04 2.329178460058756173e-05 2.061066879832651466e-05 1.423803251236677170e-02
1.800000000000000000e+04 2.042846972472034395e-05 1.840636650740634650e-05 1.297298166900873184e-02
1.900000000000000000e+04 1.839249307522550225e-05 1.697265906841494143e-05 1.214167010039091110e-02
2.000000000000000000e+04 1.698631058388855308e-05 1.629404869163408875e-05 1.165018230676651001e-02
2.100000000000000000e+04 1.587061888130847365e-05 1.519129637017613277e-05 1.129054557532072067e-02
2.200000000000000000e+04 1.520412024547113106e-05 1.542747850180603564e-05 1.117855403572320938e-02
2.300000000000000000e+04 1.442517077521188185e-05 1.415463520970661193e-05 1.086940430104732513e-02
2.400000000000000000e+04 1.392995454807532951e-05 1.392177000525407493e-05 1.072601415216922760e-02
2.500000000000000000e+04 4.715105023933574557e-05 5.594875983661040664e-05 3.207276016473770142e-02
2.600000000000000000e+04 2.690887777134776115e-05 3.251507223467342556e-05 2.230903320014476776e-02
2.700000000000000000e+04 1.288071143790148199e-05 1.341661027254303917e-05 1.045899186283349991e-02
2.800000000000000000e+04 1.282339053432224318e-05 1.422970581188565120e-05 1.064659096300601959e-02
2.900000000000000000e+04 1.235694526258157566e-05 1.312361564487218857e-05 1.031114719808101654e-02
3.000000000000000000e+04 1.212577626574784517e-05 1.302176224271534011e-05 1.024508010596036911e-02
