# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.675102651119232178e-01 3.138501644134521484e-01 9.974182248115539551e-01
1.000000000000000000e+03 2.235653111711144447e-03 1.616011140868067741e-03 1.452745497226715088e-01
2.000000000000000000e+03 6.381135317496955395e-04 6.708674482069909573e-04 8.244578540325164795e-02
3.000000000000000000e+03 5.028976593166589737e-04 5.132952355779707432e-04 7.358761131763458252e-02
4.000000000000000000e+03 3.667807905003428459e-04 3.846149484161287546e-04 6.250986456871032715e-02
5.000000000000000000e+03 2.551205398049205542e-04 2.762092044577002525e-04 5.336823314428329468e-02
6.000000000000000000e+03 1.532901078462600708e-04 1.577090006321668625e-04 4.167998954653739929e-02
7.000000000000000000e+03 8.425244595855474472e-05 7.622494740644469857e-05 3.068558499217033386e-02
8.000000000000000000e+03 6.578808824997395277e-05 5.470476025948300958e-05 2.761922776699066162e-02
9.000000000000000000e+03 5.620111187454313040e-05 4.543921750155277550e-05 2.569093927741050720e-02
1.000000000000000000e+04 4.732804882223717868e-05 3.906793062924407423e-05 2.384676970541477203e-02
1.100000000000000000e+04 3.874429967254400253e-05 3.355875378474593163e-05 2.193836495280265808e-02
1.200000000000000000e+04 3.168478724546730518e-05 2.875718200812116265e-05 2.009517699480056763e-02
1.300000000000000000e+04 2.648816007422283292e-05 2.469234095769934356e-05 1.846546493470668793e-02
1.400000000000000000e+04 2.310152012796606869e-05 2.139177740900777280e-05 1.738901436328887939e-02
1.500000000000000000e+04 2.993583984789438546e-05 2.672404298209585249e-05 2.294474095106124878e-02
1.600000000000000000e+04 1.940819674928206950e-05 1.717990926408674568e-05 1.653718203306198120e-02
1.700000000000000000e+04 1.618996429897379130e-05 1.434265323041472584e-05 1.441696844995021820e-02
1.800000000000000000e+04 1.477914520364720374e-05 1.280274773307610303e-05 1.373633183538913727e-02
1.900000000000000000e+04 1.368526409351034090e-05 1.190194507216801867e-05 1.319707650691270828e-02
2.000000000000000000e+04 1.263825106434524059e-05 1.068755591404624283e-05 1.261533424258232117e-02
2.100000000000000000e+04 1.177123340312391520e-05 9.982954907172825187e-06 1.210709102451801300e-02
2.200000000000000000e+04 1.859983422036748379e-05 1.703298403299413621e-05 1.829730160534381866e-02
2.300000000000000000e+04 1.035239074553828686e-05 8.785584213910624385e-06 1.126090995967388153e-02
2.400000000000000000e+04 9.706836863188073039e-06 8.385390174225904047e-06 1.078267954289913177e-02
2.500000000000000000e+04 9.153448445431422442e-06 7.991365237103309482e-06 1.036548987030982971e-02
2.600000000000000000e+04 1.385818904964253306e-05 1.256109499081503600e-05 1.626073755323886871e-02
2.700000000000000000e+04 8.272222657979000360e-06 7.370631010417127982e-06 9.711499325931072235e-03
2.800000000000000000e+04 7.927303158794529736e-06 7.072228981996886432e-06 9.414186701178550720e-03
2.900000000000000000e+04 7.909295163699425757e-06 7.071044819895178080e-06 9.875215590000152588e-03
3.000000000000000000e+04 7.878038559283595532e-06 7.110118986020097509e-06 9.626374579966068268e-03
