# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.790362834930419922e-01 3.469898402690887451e-01 1.226330280303955078e+00
1.000000000000000000e+03 2.892397576943039894e-03 2.225013449788093567e-03 1.708666831254959106e-01
2.000000000000000000e+03 6.886594346724450588e-04 6.869189091958105564e-04 8.730258792638778687e-02
3.000000000000000000e+03 5.874387570656836033e-04 6.012446247041225433e-04 7.931268215179443359e-02
4.000000000000000000e+03 5.158855346962809563e-04 5.374699248932301998e-04 7.391149550676345825e-02
5.000000000000000000e+03 4.185187863186001778e-04 4.453125002328306437e-04 6.703161448240280151e-02
6.000000000000000000e+03 2.575431135483086109e-04 2.784432144835591316e-04 5.367739126086235046e-02
7.000000000000000000e+03 1.216169766848906875e-04 1.170772811747156084e-04 3.791073709726333618e-02
8.000000000000000000e+03 7.068253034958615899e-05 5.703005808754824102e-05 2.844230458140373230e-02
9.000000000000000000e+03 6.094014315749518573e-05 4.763044853461906314e-05 2.651357091963291168e-02
1.000000000000000000e+04 5.208828224567696452e-05 4.027637260151095688e-05 2.452620118856430054e-02
1.100000000000000000e+04 4.211675695842131972e-05 3.189118069713003933e-05 2.155094780027866364e-02
1.200000000000000000e+04 3.257298521930351853e-05 2.534938357712235302e-05 1.927815377712249756e-02
1.300000000000000000e+04 2.408679574728012085e-05 2.031550138781312853e-05 1.799171231687068939e-02
1.400000000000000000e+04 1.648904253670480102e-05 1.309631261392496526e-05 1.309747714549303055e-02
1.500000000000000000e+04 1.460625844629248604e-05 1.208579305966850370e-05 1.261499803513288498e-02
1.600000000000000000e+04 1.841709308791905642e-05 1.411362609360367060e-05 1.571339555084705353e-02
1.700000000000000000e+04 1.415181304764701054e-05 1.274352143809664994e-05 1.351782958954572678e-02
1.800000000000000000e+04 1.313195298280334100e-05 1.074630654329666868e-05 1.219748891890048981e-02
1.900000000000000000e+04 1.290815453103277832e-05 1.041168161464156583e-05 1.208931114524602890e-02
2.000000000000000000e+04 1.272951431019464508e-05 1.022222113533644006e-05 1.207290217280387878e-02
2.100000000000000000e+04 1.257514577446272597e-05 9.989063983084633946e-06 1.197869982570409775e-02
2.200000000000000000e+04 1.244090526597574353e-05 9.811222298594657332e-06 1.191362645477056503e-02
2.300000000000000000e+04 1.231963142345193774e-05 9.661135663918685168e-06 1.185127347707748413e-02
2.400000000000000000e+04 1.220921149069909006e-05 9.509536539553664625e-06 1.177179813385009766e-02
2.500000000000000000e+04 1.210054233524715528e-05 9.424210475117433816e-06 1.174603682011365891e-02
2.600000000000000000e+04 1.308184891968267038e-05 9.739746928971726447e-06 1.256098225712776184e-02
2.700000000000000000e+04 1.190436523756943643e-05 9.271524504583794624e-06 1.168290525674819946e-02
2.800000000000000000e+04 1.181006973638432100e-05 9.199061423714738339e-06 1.164404489099979401e-02
2.900000000000000000e+04 1.174092994915554300e-05 9.054907422978430986e-06 1.153292879462242126e-02
3.000000000000000000e+04 1.163464276032755151e-05 9.024256542033981532e-06 1.152118574827909470e-02
