# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.778256535530090332e-01 3.166044652462005615e-01 1.019327759742736816e+00
1.000000000000000000e+03 2.688366221264004707e-03 1.888787373900413513e-03 1.610243767499923706e-01
2.000000000000000000e+03 7.600384415127336979e-04 7.723415037617087364e-04 9.004429727792739868e-02
3.000000000000000000e+03 5.057025118730962276e-04 5.470481119118630886e-04 7.462631911039352417e-02
4.000000000000000000e+03 3.665524709504097700e-04 3.838769916910678148e-04 6.353814899921417236e-02
5.000000000000000000e+03 2.600617008283734322e-04 2.745849196799099445e-04 5.328812077641487122e-02
6.000000000000000000e+03 1.362326293019577861e-04 1.428251125616952777e-04 3.916453942656517029e-02
7.000000000000000000e+03 6.891077646287158132e-05 6.790646148147061467e-05 2.767474949359893799e-02
8.000000000000000000e+03 5.189246803638525307e-05 4.484685268835164607e-05 2.367652393877506256e-02
9.000000000000000000e+03 4.413194619701243937e-05 3.563438804121688008e-05 2.169661037623882294e-02
1.000000000000000000e+04 3.762497362913563848e-05 2.934092299256008118e-05 1.982009224593639374e-02
1.100000000000000000e+04 3.096179716521874070e-05 2.379201032454147935e-05 1.772115379571914673e-02
1.200000000000000000e+04 2.390314148215111345e-05 1.831537338148336858e-05 1.557042822241783142e-02
1.300000000000000000e+04 1.940545189427211881e-05 1.609293394722044468e-05 1.444547437131404877e-02
1.400000000000000000e+04 1.767817775544244796e-05 1.396423067490104586e-05 1.555148605257272720e-02
1.500000000000000000e+04 1.336848890787223354e-05 1.078424520528642461e-05 1.269578840583562851e-02
1.600000000000000000e+04 1.207616514875553548e-05 1.065425112756201997e-05 1.283128838986158371e-02
1.700000000000000000e+04 1.075916588888503611e-05 9.293506991525646299e-06 1.177182421088218689e-02
1.800000000000000000e+04 1.016108308249386027e-05 9.053718713403213769e-06 1.164819952100515366e-02
1.900000000000000000e+04 1.024429184326436371e-05 9.569967915012966841e-06 1.237810216844081879e-02
2.000000000000000000e+04 9.444498573429882526e-06 8.562517905374988914e-06 1.138148456811904907e-02
2.100000000000000000e+04 9.194755875796545297e-06 8.385909495700616390e-06 1.126581057906150818e-02
2.200000000000000000e+04 8.950633855420164764e-06 8.196359885914716870e-06 1.113909948617219925e-02
2.300000000000000000e+04 9.029698048834688962e-06 8.133939445542637259e-06 1.138550601899623871e-02
2.400000000000000000e+04 8.549679478164762259e-06 7.892414032539818436e-06 1.091321837157011032e-02
2.500000000000000000e+04 8.544585398340132087e-06 7.789811206748709083e-06 1.101387385278940201e-02
2.600000000000000000e+04 8.234265806095208973e-06 7.705302778049372137e-06 1.078571192920207977e-02
2.700000000000000000e+04 8.045601134654134512e-06 7.515654033340979367e-06 1.060585491359233856e-02
2.800000000000000000e+04 7.891249879321549088e-06 7.389577604044461623e-06 1.050070207566022873e-02
2.900000000000000000e+04 7.748309144517406821e-06 7.288519100256962702e-06 1.041624322533607483e-02
3.000000000000000000e+04 7.603695394209353253e-06 7.154930244723800570e-06 1.029746327549219131e-02
