# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.754532396793365479e-01 3.357241153717041016e-01 1.055386543273925781e+00
1.000000000000000000e+03 3.610609099268913269e-03 2.615021308884024620e-03 1.867198944091796875e-01
2.000000000000000000e+03 8.228716906160116196e-04 8.551446371711790562e-04 8.960744738578796387e-02
3.000000000000000000e+03 5.541195278055965900e-04 6.080842576920986176e-04 7.643235474824905396e-02
4.000000000000000000e+03 3.825594903901219368e-04 4.315640253480523825e-04 6.587813049554824829e-02
5.000000000000000000e+03 3.099720051977783442e-04 3.508582885842770338e-04 5.988949164748191833e-02
6.000000000000000000e+03 2.394569310126826167e-04 2.663307823240756989e-04 5.321938544511795044e-02
7.000000000000000000e+03 1.258210977539420128e-04 1.270201755687594414e-04 3.751962259411811829e-02
8.000000000000000000e+03 7.416025619022548199e-05 6.739409582223743200e-05 2.830266952514648438e-02
9.000000000000000000e+03 6.314853817457333207e-05 5.668165249517187476e-05 2.613817155361175537e-02
1.000000000000000000e+04 5.514377335202880204e-05 4.975613774149678648e-05 2.500023134052753448e-02
1.100000000000000000e+04 4.849594188272021711e-05 4.370426177047193050e-05 2.326390519738197327e-02
1.200000000000000000e+04 4.311073280405253172e-05 3.885577098117209971e-05 2.195850387215614319e-02
1.300000000000000000e+04 3.813749935943633318e-05 3.419215863686986268e-05 2.058271877467632294e-02
1.400000000000000000e+04 3.384536466910503805e-05 3.036120506294537336e-05 1.932877674698829651e-02
1.500000000000000000e+04 3.054617991438135505e-05 2.751175634330138564e-05 1.836621947586536407e-02
1.600000000000000000e+04 2.868046794901601970e-05 2.510833292035385966e-05 1.798527874052524567e-02
1.700000000000000000e+04 2.570183642092160881e-05 2.295595731993671507e-05 1.677502319216728210e-02
1.800000000000000000e+04 2.375450640101917088e-05 2.081905950035434216e-05 1.599221304059028625e-02
1.900000000000000000e+04 2.211650280514732003e-05 1.927849189087282866e-05 1.549034845083951950e-02
2.000000000000000000e+04 2.086894528474658728e-05 1.810114190448075533e-05 1.510648336261510849e-02
2.100000000000000000e+04 1.988617623283062130e-05 1.726236405374947935e-05 1.484449394047260284e-02
2.200000000000000000e+04 1.907772275444585830e-05 1.658903966017533094e-05 1.461444143205881119e-02
2.300000000000000000e+04 1.858068208093754947e-05 1.631600571272429079e-05 1.474570110440254211e-02
2.400000000000000000e+04 1.831313238653820008e-05 1.632698513276409358e-05 1.507036108523607254e-02
2.500000000000000000e+04 2.397333628323394805e-05 2.289935400767717510e-05 2.053816057741641998e-02
2.600000000000000000e+04 1.678020089457277209e-05 1.491345210524741560e-05 1.403510849922895432e-02
2.700000000000000000e+04 1.630817314435262233e-05 1.453221375413704664e-05 1.386500149965286255e-02
2.800000000000000000e+04 1.588166378496680409e-05 1.417598468833602965e-05 1.371584460139274597e-02
2.900000000000000000e+04 1.546958992548752576e-05 1.387760767102008685e-05 1.360794063657522202e-02
3.000000000000000000e+04 1.584659185027703643e-05 1.474992222938453779e-05 1.471132971346378326e-02
