# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.851836681365966797e-01 3.478474020957946777e-01 1.091948509216308594e+00
1.000000000000000000e+03 9.158623288385570049e-04 1.410802244208753109e-03 9.801091253757476807e-02
2.000000000000000000e+03 4.685368039645254612e-04 6.708379369229078293e-04 7.568172365427017212e-02
3.000000000000000000e+03 2.926923916675150394e-04 3.828873159363865852e-04 6.043530628085136414e-02
4.000000000000000000e+03 1.340664020972326398e-04 1.718272542348131537e-04 4.112775251269340515e-02
5.000000000000000000e+03 7.455222657881677151e-05 8.614882972324267030e-05 3.052417933940887451e-02
6.000000000000000000e+03 5.920906187384389341e-05 6.644024688284844160e-05 2.762444689869880676e-02
7.000000000000000000e+03 5.030789907323196530e-05 5.800111466669477522e-05 2.540888637304306030e-02
8.000000000000000000e+03 4.239510599290952086e-05 5.207217327551916242e-05 2.314569987356662750e-02
9.000000000000000000e+03 3.417343032197095454e-05 4.631017145584337413e-05 2.069968730211257935e-02
1.000000000000000000e+04 2.647047222126275301e-05 4.153348345425911248e-05 1.819380372762680054e-02
1.100000000000000000e+04 2.021511318162083626e-05 3.565330189303494990e-05 1.587204635143280029e-02
1.200000000000000000e+04 6.593063153559342027e-05 7.139815716072916985e-05 3.736457228660583496e-02
1.300000000000000000e+04 1.534845068817958236e-05 2.905320070567540824e-05 1.381206791847944260e-02
1.400000000000000000e+04 1.444555073248920962e-05 2.790343569358810782e-05 1.348369475454092026e-02
1.500000000000000000e+04 1.354410233034286648e-05 2.825351111823692918e-05 1.308136433362960815e-02
1.600000000000000000e+04 1.291251646762248129e-05 2.748545011854730546e-05 1.286232098937034607e-02
1.700000000000000000e+04 1.226668700837763026e-05 2.799165486067067832e-05 1.255306508392095566e-02
1.800000000000000000e+04 1.184131724585313350e-05 2.887940900109242648e-05 1.262787450104951859e-02
1.900000000000000000e+04 1.124448863265570253e-05 2.788326310110278428e-05 1.219508331269025803e-02
2.000000000000000000e+04 1.090227306121960282e-05 2.820866575348190963e-05 1.198872458189725876e-02
2.100000000000000000e+04 1.034672550304094329e-05 2.777781992335803807e-05 1.176134590059518814e-02
2.200000000000000000e+04 3.243912215111777186e-05 4.714267925010062754e-05 2.677910402417182922e-02
2.300000000000000000e+04 9.583925020706374198e-06 2.767269506875891238e-05 1.144466362893581390e-02
2.400000000000000000e+04 9.234138815372716635e-06 2.785845936159603298e-05 1.123246643692255020e-02
2.500000000000000000e+04 8.902333320293109864e-06 2.744883749983273447e-05 1.110034435987472534e-02
2.600000000000000000e+04 8.587237061874475330e-06 2.686278276087250561e-05 1.091960538178682327e-02
2.700000000000000000e+04 8.318022082676179707e-06 2.672666050784755498e-05 1.078431587666273117e-02
2.800000000000000000e+04 8.463438462058547884e-06 2.719007716223131865e-05 1.133581995964050293e-02
2.900000000000000000e+04 7.814031960151623935e-06 2.589707037259358913e-05 1.052365265786647797e-02
3.000000000000000000e+04 7.631571861566044390e-06 2.556122854002751410e-05 1.047811191529035568e-02
