# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.840656042098999023e-01 3.533087968826293945e-01 1.124058723449707031e+00
1.000000000000000000e+03 1.515585230663418770e-03 1.276668044738471508e-03 1.262787282466888428e-01
2.000000000000000000e+03 5.365105462260544300e-04 5.976353422738611698e-04 7.516483217477798462e-02
3.000000000000000000e+03 4.122856189496815205e-04 4.560053348541259766e-04 6.745290011167526245e-02
4.000000000000000000e+03 3.288989537395536900e-04 3.640066424850374460e-04 6.052859872579574585e-02
5.000000000000000000e+03 2.381649974267929792e-04 2.551917568780481815e-04 5.152726173400878906e-02
6.000000000000000000e+03 1.250483328476548195e-04 1.165093854069709778e-04 3.667128458619117737e-02
7.000000000000000000e+03 6.209250568645074964e-05 4.938056008541025221e-05 2.549824491143226624e-02
8.000000000000000000e+03 5.239127494860440493e-05 4.117012940696440637e-05 2.415188029408454895e-02
9.000000000000000000e+03 4.611921758623793721e-05 3.583938450901769102e-05 2.245955541729927063e-02
1.000000000000000000e+04 4.153705958742648363e-05 3.264206679887138307e-05 2.119059860706329346e-02
1.100000000000000000e+04 3.793674841290339828e-05 2.994245005538687110e-05 1.993620209395885468e-02
1.200000000000000000e+04 3.321578697068616748e-05 2.650285568961407989e-05 1.840434968471527100e-02
1.300000000000000000e+04 2.743368349911179394e-05 2.245328869321383536e-05 1.732006110250949860e-02
1.400000000000000000e+04 1.951931153598707169e-05 1.657196844462305307e-05 1.368939597159624100e-02
1.500000000000000000e+04 1.571432221680879593e-05 1.363838691759156063e-05 1.231278572231531143e-02
1.600000000000000000e+04 1.371927282889373600e-05 1.185839482786832377e-05 1.157473307102918625e-02
1.700000000000000000e+04 1.295917263632873073e-05 1.110596713260747492e-05 1.196863036602735519e-02
1.800000000000000000e+04 1.144570342148654163e-05 9.723362381919287145e-06 1.077489461749792099e-02
1.900000000000000000e+04 1.088703629648080096e-05 9.403916919836774468e-06 1.086426898837089539e-02
2.000000000000000000e+04 1.003994384518591687e-05 8.659675586386583745e-06 1.040646154433488846e-02
2.100000000000000000e+04 9.613678230380173773e-06 8.407023415202274919e-06 1.031963899731636047e-02
2.200000000000000000e+04 9.298156328441109508e-06 8.202912795240990818e-06 1.022988278418779373e-02
2.300000000000000000e+04 1.479259844927582890e-05 1.320669889537384734e-05 1.611487753689289093e-02
2.400000000000000000e+04 9.154007784673012793e-06 8.134048584906850010e-06 1.042412873357534409e-02
2.500000000000000000e+04 8.620564585726242512e-06 7.621734312124317512e-06 9.918374940752983093e-03
2.600000000000000000e+04 8.446051651844754815e-06 7.441763955284841359e-06 9.795550256967544556e-03
2.700000000000000000e+04 8.256199180323164910e-06 7.284165803866926581e-06 9.716378524899482727e-03
2.800000000000000000e+04 8.076241101662162691e-06 7.129858659027377144e-06 9.643190540373325348e-03
2.900000000000000000e+04 7.902405741333495826e-06 6.973921699682250619e-06 9.537874720990657806e-03
3.000000000000000000e+04 1.417382190993521363e-05 1.309458639298100024e-05 1.645363867282867432e-02
