# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.737236320972442627e-01 3.295084536075592041e-01 1.036225676536560059e+00
1.000000000000000000e+03 2.495425753295421600e-03 1.925749471411108971e-03 1.601259410381317139e-01
2.000000000000000000e+03 5.645076162181794643e-04 6.382594001479446888e-04 7.665872573852539062e-02
3.000000000000000000e+03 4.010819247923791409e-04 4.673954681493341923e-04 6.706237047910690308e-02
4.000000000000000000e+03 3.420667198952287436e-04 3.974578285124152899e-04 6.245717406272888184e-02
5.000000000000000000e+03 2.687057713046669960e-04 2.971513022202998400e-04 5.531116947531700134e-02
6.000000000000000000e+03 1.320196170127019286e-04 1.250032073585316539e-04 3.623683005571365356e-02
7.000000000000000000e+03 8.562583388993516564e-05 7.233520591398701072e-05 2.973802015185356140e-02
8.000000000000000000e+03 6.668857531622052193e-05 5.092922947369515896e-05 2.659996226429939270e-02
9.000000000000000000e+03 5.516837700270116329e-05 4.091094888281077147e-05 2.454786375164985657e-02
1.000000000000000000e+04 4.897745020571164787e-05 3.664512769319117069e-05 2.320416644215583801e-02
1.100000000000000000e+04 4.864012589678168297e-05 3.713133628480136395e-05 2.639755234122276306e-02
1.200000000000000000e+04 3.864675454678945243e-05 2.953693001472856849e-05 2.181204780936241150e-02
1.300000000000000000e+04 3.865977487294003367e-05 3.133671270916238427e-05 2.503143250942230225e-02
1.400000000000000000e+04 2.456592483213171363e-05 1.967051503015682101e-05 1.689985580742359161e-02
1.500000000000000000e+04 1.895912646432407200e-05 1.560934470035135746e-05 1.402994990348815918e-02
1.600000000000000000e+04 1.571882057760376483e-05 1.329325550614157692e-05 1.263081934303045273e-02
1.700000000000000000e+04 1.388433793181320652e-05 1.196003813674906269e-05 1.191201340407133102e-02
1.800000000000000000e+04 1.274966416531242430e-05 1.121762761613354087e-05 1.120893564075231552e-02
1.900000000000000000e+04 1.223697017849190161e-05 1.114354745368473232e-05 1.093974243849515915e-02
2.000000000000000000e+04 1.141525262937648222e-05 1.035226341628003865e-05 1.069401018321514130e-02
2.100000000000000000e+04 1.090869773179292679e-05 1.006886213872348890e-05 1.043267454952001572e-02
2.200000000000000000e+04 1.217643512063659728e-05 1.179953687824308872e-05 1.220075599849224091e-02
2.300000000000000000e+04 1.002633598545799032e-05 9.618148396839387715e-06 1.015033014118671417e-02
2.400000000000000000e+04 9.613931069907266647e-06 9.446332114748656750e-06 1.005165185779333115e-02
2.500000000000000000e+04 9.290847629017662257e-06 9.277860044676344842e-06 1.021290570497512817e-02
2.600000000000000000e+04 8.820509719953406602e-06 9.192221114062704146e-06 9.895354509353637695e-03
2.700000000000000000e+04 8.474687092530075461e-06 9.042266356118489057e-06 9.908375330269336700e-03
2.800000000000000000e+04 8.135913958540186286e-06 9.043373211170546710e-06 9.838977828621864319e-03
2.900000000000000000e+04 7.858172466512769461e-06 9.014801435114350170e-06 9.801888838410377502e-03
3.000000000000000000e+04 7.626212664035847411e-06 8.965162123786285520e-06 9.796743281185626984e-03
