# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.323741018772125244e-01 2.086105942726135254e-01 1.002459526062011719e+00
1.000000000000000000e+03 3.345438744872808456e-03 3.396106651052832603e-03 2.008838504552841187e-01
2.000000000000000000e+03 1.532801543362438679e-03 1.590169384144246578e-03 1.355862170457839966e-01
3.000000000000000000e+03 9.886851767078042030e-04 1.099912449717521667e-03 1.094398871064186096e-01
4.000000000000000000e+03 5.412032478488981724e-04 6.555044674314558506e-04 8.124654740095138550e-02
5.000000000000000000e+03 3.793148789554834366e-04 4.870156408287584782e-04 6.940035521984100342e-02
6.000000000000000000e+03 2.956870303023606539e-04 3.849886998068541288e-04 6.135347485542297363e-02
7.000000000000000000e+03 2.075340307783335447e-04 2.779930364340543747e-04 5.112687498331069946e-02
8.000000000000000000e+03 1.521697413409128785e-04 2.035221114056184888e-04 4.318651184439659119e-02
9.000000000000000000e+03 1.322544994764029980e-04 1.753347169142216444e-04 4.034210368990898132e-02
1.000000000000000000e+04 1.173387718154117465e-04 1.521755475550889969e-04 3.837966918945312500e-02
1.100000000000000000e+04 9.494333062320947647e-05 1.273708912776783109e-04 3.385557979345321655e-02
1.200000000000000000e+04 8.133454684866592288e-05 1.098508510040119290e-04 3.090051189064979553e-02
1.300000000000000000e+04 7.261292194016277790e-05 9.766419680090621114e-05 2.877163328230381012e-02
1.400000000000000000e+04 6.653474702034145594e-05 8.799785427981987596e-05 2.705264650285243988e-02
1.500000000000000000e+04 6.250956357689574361e-05 8.128624904202297330e-05 2.585370279848575592e-02
1.600000000000000000e+04 5.981174399494193494e-05 7.698049739701673388e-05 2.511704899370670319e-02
1.700000000000000000e+04 5.783995220554061234e-05 7.398815796477720141e-05 2.462647482752799988e-02
1.800000000000000000e+04 5.628886356134898961e-05 7.171265315264463425e-05 2.426401153206825256e-02
1.900000000000000000e+04 5.501214400283060968e-05 6.991217378526926041e-05 2.397854067385196686e-02
2.000000000000000000e+04 5.392424282035790384e-05 6.845179450465366244e-05 2.374436892569065094e-02
