# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.680886983871459961e-01 3.158954679965972900e-01 9.968063831329345703e-01
1.000000000000000000e+03 8.823434473015367985e-04 1.096523716114461422e-03 9.786769002676010132e-02
2.000000000000000000e+03 5.151280784048140049e-04 6.719869561493396759e-04 8.039583265781402588e-02
3.000000000000000000e+03 3.835211100522428751e-04 4.871655255556106567e-04 6.942131370306015015e-02
4.000000000000000000e+03 3.317066875752061605e-04 4.021067579742521048e-04 6.417497992515563965e-02
5.000000000000000000e+03 2.657401782926172018e-04 3.105646464973688126e-04 5.705038458108901978e-02
6.000000000000000000e+03 1.141127359005622566e-04 1.356116117676720023e-04 3.816099464893341064e-02
7.000000000000000000e+03 6.909626245032995939e-05 9.083432087209075689e-05 2.978219836950302124e-02
8.000000000000000000e+03 6.027215204085223377e-05 8.165559847839176655e-05 2.746276371181011200e-02
9.000000000000000000e+03 5.514722215593792498e-05 7.583676779177039862e-05 2.595848403871059418e-02
1.000000000000000000e+04 5.133875311003066599e-05 7.029673724900931120e-05 2.490773424506187439e-02
1.100000000000000000e+04 4.787712168763391674e-05 6.625597598031163216e-05 2.418069541454315186e-02
1.200000000000000000e+04 4.361390165286138654e-05 5.807056368212215602e-05 2.307543344795703888e-02
1.300000000000000000e+04 3.861598452203907073e-05 5.185800182516686618e-05 2.193602547049522400e-02
1.400000000000000000e+04 3.304440178908407688e-05 4.511213774094358087e-05 2.047692239284515381e-02
1.500000000000000000e+04 2.794210195133928210e-05 3.898714567185379565e-05 1.906245388090610504e-02
1.600000000000000000e+04 2.373156712565105408e-05 3.574383299564942718e-05 1.793661713600158691e-02
1.700000000000000000e+04 2.071136987069621682e-05 3.159604602842591703e-05 1.670986972749233246e-02
1.800000000000000000e+04 2.009222771448548883e-05 3.307562656118534505e-05 1.768366992473602295e-02
1.900000000000000000e+04 1.725818583508953452e-05 2.825840601872187108e-05 1.529603265225887299e-02
2.000000000000000000e+04 1.620153489056974649e-05 2.684442006284371018e-05 1.482418272644281387e-02
2.100000000000000000e+04 1.539680124551523477e-05 2.588959614513441920e-05 1.444667857140302658e-02
2.200000000000000000e+04 1.472079293307615444e-05 2.486932316969614476e-05 1.412292383611202240e-02
2.300000000000000000e+04 1.416554187017027289e-05 2.418612530163954943e-05 1.385172363370656967e-02
2.400000000000000000e+04 1.458889528294093907e-05 2.609868170111440122e-05 1.450402010232210159e-02
2.500000000000000000e+04 1.323815195064526051e-05 2.302880056959111243e-05 1.340825669467449188e-02
2.600000000000000000e+04 1.393625279888510704e-05 2.520445195841602981e-05 1.449143793433904648e-02
2.700000000000000000e+04 1.249586875928798690e-05 2.224882518930826336e-05 1.304403506219387054e-02
2.800000000000000000e+04 1.217790213559055701e-05 2.195336855947971344e-05 1.288605015724897385e-02
2.900000000000000000e+04 1.187857833429006860e-05 2.168121136492118239e-05 1.274513266980648041e-02
3.000000000000000000e+04 1.305611203861190006e-05 2.130893153662327677e-05 1.423947792500257492e-02
