# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.753762006759643555e-01 3.100709915161132812e-01 1.100541591644287109e+00
1.000000000000000000e+03 4.000976681709289551e-03 2.983137033879756927e-03 2.062809318304061890e-01
2.000000000000000000e+03 1.426228554919362068e-03 1.225813408382236958e-03 1.269462406635284424e-01
3.000000000000000000e+03 8.868008735589683056e-04 9.246172849088907242e-04 1.017136201262474060e-01
4.000000000000000000e+03 6.663320236839354038e-04 7.910450221970677376e-04 8.839362859725952148e-02
5.000000000000000000e+03 5.692095728591084480e-04 6.950591341592371464e-04 8.283359557390213013e-02
6.000000000000000000e+03 4.452962020877748728e-04 5.389259895309805870e-04 7.201860845088958740e-02
7.000000000000000000e+03 1.423351350240409374e-04 1.217764947796240449e-04 3.914674744009971619e-02
8.000000000000000000e+03 1.057760237017646432e-04 8.607430936535820365e-05 3.440921381115913391e-02
9.000000000000000000e+03 8.732017886359244585e-05 7.378923328360542655e-05 3.130818903446197510e-02
1.000000000000000000e+04 7.533311145380139351e-05 6.716383359162136912e-05 2.874026820063591003e-02
1.100000000000000000e+04 6.906294584041461349e-05 6.319358362816274166e-05 2.743834257125854492e-02
1.200000000000000000e+04 6.577570457011461258e-05 6.056572965462692082e-05 2.684742212295532227e-02
1.300000000000000000e+04 6.452963862102478743e-05 6.049928924767300487e-05 2.710870467126369476e-02
1.400000000000000000e+04 6.242987001314759254e-05 5.785921894130297005e-05 2.642631344497203827e-02
1.500000000000000000e+04 6.132700946182012558e-05 5.632180909742601216e-05 2.634743601083755493e-02
1.600000000000000000e+04 6.621437933063134551e-05 6.311567267403006554e-05 2.954092994332313538e-02
1.700000000000000000e+04 5.954930747975595295e-05 5.429142038337886333e-05 2.608949877321720123e-02
1.800000000000000000e+04 6.551387923536822200e-05 6.231857696548104286e-05 2.978078834712505341e-02
1.900000000000000000e+04 5.802206214866600931e-05 5.245057400315999985e-05 2.586139738559722900e-02
2.000000000000000000e+04 5.748701732954941690e-05 5.219260856392793357e-05 2.576946653425693512e-02
2.100000000000000000e+04 5.678884554072283208e-05 5.114415398566052318e-05 2.564675360918045044e-02
2.200000000000000000e+04 5.646830322802998126e-05 5.027827501180581748e-05 2.580844238400459290e-02
2.300000000000000000e+04 5.585216058534570038e-05 4.990888191969133914e-05 2.547199092805385590e-02
2.400000000000000000e+04 5.543595398194156587e-05 4.933596210321411490e-05 2.539507299661636353e-02
2.500000000000000000e+04 5.703260467271320522e-05 5.223395419307053089e-05 2.649427391588687897e-02
2.600000000000000000e+04 5.468785820994526148e-05 4.863604772253893316e-05 2.521519921720027924e-02
2.700000000000000000e+04 5.420565503300167620e-05 4.786474528373219073e-05 2.512349933385848999e-02
2.800000000000000000e+04 5.375618638936430216e-05 4.743004683405160904e-05 2.501023374497890472e-02
2.900000000000000000e+04 5.326781320036388934e-05 4.690014975494705141e-05 2.491023950278759003e-02
3.000000000000000000e+04 5.292102650855667889e-05 4.622729102266021073e-05 2.505202032625675201e-02
