# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.709198892116546631e-01 3.032018542289733887e-01 1.043692946434020996e+00
1.000000000000000000e+03 1.440563471987843513e-03 1.152700395323336124e-03 1.194692105054855347e-01
2.000000000000000000e+03 6.765756406821310520e-04 6.920031155459582806e-04 8.500009775161743164e-02
3.000000000000000000e+03 5.011747707612812519e-04 5.143459420651197433e-04 7.232962548732757568e-02
4.000000000000000000e+03 3.833108639810234308e-04 4.120139637961983681e-04 6.371779739856719971e-02
5.000000000000000000e+03 2.658017037902027369e-04 2.875396749004721642e-04 5.384312570095062256e-02
6.000000000000000000e+03 1.290231593884527683e-04 1.151640026364475489e-04 3.744079172611236572e-02
7.000000000000000000e+03 8.882807014742866158e-05 7.441789784934371710e-05 3.215185925364494324e-02
8.000000000000000000e+03 7.136743079172447324e-05 5.738931940868496895e-05 2.873947098851203918e-02
9.000000000000000000e+03 5.880291428184136748e-05 4.544076728052459657e-05 2.560966275632381439e-02
1.000000000000000000e+04 4.971916496288031340e-05 3.787416426348499954e-05 2.328989095985889435e-02
1.100000000000000000e+04 4.328769500716589391e-05 3.286539140390232205e-05 2.159345149993896484e-02
1.200000000000000000e+04 3.734511483344249427e-05 2.871137439797166735e-05 1.969685964286327362e-02
1.300000000000000000e+04 3.005392863997258246e-05 2.292455246788449585e-05 1.740462705492973328e-02
1.400000000000000000e+04 2.292309000040404499e-05 1.764744229149073362e-05 1.488379109650850296e-02
1.500000000000000000e+04 1.723516834317706525e-05 1.322098432865459472e-05 1.253727637231349945e-02
1.600000000000000000e+04 1.377038006467046216e-05 1.048427202476887032e-05 1.091138646006584167e-02
1.700000000000000000e+04 1.182254618470324203e-05 9.006022992252837867e-06 1.005951501429080963e-02
1.800000000000000000e+04 1.109827189793577418e-05 8.932104719860944897e-06 1.032319944351911545e-02
1.900000000000000000e+04 9.934002264344599098e-06 7.606773124280152842e-06 9.493028745055198669e-03
2.000000000000000000e+04 1.057393637893255800e-05 8.174235517799388617e-06 1.100197806954383850e-02
2.100000000000000000e+04 8.742576028453186154e-06 6.784483048249967396e-06 8.841038681566715240e-03
2.200000000000000000e+04 8.330549462698400021e-06 6.534860858664615080e-06 8.690847083926200867e-03
2.300000000000000000e+04 7.967300916789099574e-06 6.332982138701481745e-06 8.567521348595619202e-03
2.400000000000000000e+04 1.516728571004932746e-05 1.393678030581213534e-05 1.674188673496246338e-02
2.500000000000000000e+04 7.297454430954530835e-06 5.948911166342440993e-06 8.345076814293861389e-03
2.600000000000000000e+04 7.957708476169500500e-06 7.276040378201287240e-06 9.957539848983287811e-03
2.700000000000000000e+04 6.937108992133289576e-06 5.808031801279867068e-06 8.558030240237712860e-03
2.800000000000000000e+04 6.424842922569951043e-06 5.496148787642596290e-06 8.069113828241825104e-03
2.900000000000000000e+04 6.273561666603200138e-06 5.395545485953334719e-06 8.118256926536560059e-03
3.000000000000000000e+04 1.134841477323789150e-05 1.011065160128055140e-05 1.459600776433944702e-02
