# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.709605991840362549e-01 3.297303318977355957e-01 1.116770625114440918e+00
1.000000000000000000e+03 2.374553121626377106e-03 1.751451636664569378e-03 1.579048484563827515e-01
2.000000000000000000e+03 7.016325253061950207e-04 7.871460984461009502e-04 8.494805544614791870e-02
3.000000000000000000e+03 5.013381014578044415e-04 5.598604911938309669e-04 7.265964895486831665e-02
4.000000000000000000e+03 3.834660165011882782e-04 4.392448754515498877e-04 6.413502991199493408e-02
5.000000000000000000e+03 3.155853482894599438e-04 3.634898166637867689e-04 5.970767140388488770e-02
6.000000000000000000e+03 2.090284397127106786e-04 2.281501074321568012e-04 4.909840971231460571e-02
7.000000000000000000e+03 6.784457218600437045e-05 5.772064105258323252e-05 2.656679227948188782e-02
8.000000000000000000e+03 5.277535456116311252e-05 4.650308619602583349e-05 2.441057749092578888e-02
9.000000000000000000e+03 4.207910751574672759e-05 3.804721200140193105e-05 2.153230272233486176e-02
1.000000000000000000e+04 3.094403291470371187e-05 2.826547643053345382e-05 1.809521391987800598e-02
1.100000000000000000e+04 2.278298961755353957e-05 2.108515582222025841e-05 1.525101996958255768e-02
1.200000000000000000e+04 1.841748598963022232e-05 1.777287434379104525e-05 1.349805574864149094e-02
1.300000000000000000e+04 1.604624776518903673e-05 1.566500759508926421e-05 1.260974071919918060e-02
1.400000000000000000e+04 1.480665287090232596e-05 1.453168442822061479e-05 1.228042971342802048e-02
1.500000000000000000e+04 1.408212301612365991e-05 1.402799807692645118e-05 1.216295268386602402e-02
1.600000000000000000e+04 1.363211140414932743e-05 1.382229947921587154e-05 1.214523240923881531e-02
1.700000000000000000e+04 1.325194261880824342e-05 1.339520895271562040e-05 1.202222611755132675e-02
1.800000000000000000e+04 1.301339307246962562e-05 1.307597722188802436e-05 1.202609855681657791e-02
1.900000000000000000e+04 2.116066389135085046e-05 2.355481774429790676e-05 1.997222937643527985e-02
2.000000000000000000e+04 1.254048947885166854e-05 1.273574707738589495e-05 1.185385696589946747e-02
2.100000000000000000e+04 1.234225419466383755e-05 1.256319592357613146e-05 1.179569680243730545e-02
2.200000000000000000e+04 1.215974134538555518e-05 1.235289619216928259e-05 1.172916777431964874e-02
2.300000000000000000e+04 1.198302470584167168e-05 1.217305452883010730e-05 1.166313793510198593e-02
2.400000000000000000e+04 1.180322578875347972e-05 1.193091611639829352e-05 1.159445755183696747e-02
2.500000000000000000e+04 1.162338776339311153e-05 1.172600059362594038e-05 1.151489280164241791e-02
2.600000000000000000e+04 1.145342775998869911e-05 1.151668129750760272e-05 1.143520604819059372e-02
2.700000000000000000e+04 1.148771661974024028e-05 1.123696074500912800e-05 1.170888636261224747e-02
2.800000000000000000e+04 1.103869726648554206e-05 1.109249478759011254e-05 1.126165315508842468e-02
2.900000000000000000e+04 1.098444954550359398e-05 1.121887453336967155e-05 1.152514200657606125e-02
3.000000000000000000e+04 1.057493227563099936e-05 1.064347634383011609e-05 1.105733867734670639e-02
