# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.824665904045104980e-01 3.303405046463012695e-01 1.010465860366821289e+00
1.000000000000000000e+03 2.633999567478895187e-03 2.010140335187315941e-03 1.610751152038574219e-01
2.000000000000000000e+03 7.417558226734399796e-04 8.107012254185974598e-04 9.127865731716156006e-02
3.000000000000000000e+03 5.191051750443875790e-04 5.967846373096108437e-04 7.677977532148361206e-02
4.000000000000000000e+03 3.796714881900697947e-04 4.433934227563440800e-04 6.659143418073654175e-02
5.000000000000000000e+03 2.999990247189998627e-04 3.475051198620349169e-04 5.989259108901023865e-02
6.000000000000000000e+03 1.706456096144393086e-04 1.815951254684478045e-04 4.390226677060127258e-02
7.000000000000000000e+03 8.436582720605656505e-05 7.836207078071311116e-05 3.037581034004688263e-02
8.000000000000000000e+03 6.881802983116358519e-05 6.203778320923447609e-05 2.809417247772216797e-02
9.000000000000000000e+03 5.713290011044591665e-05 4.974275725544430315e-05 2.559725753962993622e-02
1.000000000000000000e+04 4.681406062445603311e-05 3.926580757251940668e-05 2.287280000746250153e-02
1.100000000000000000e+04 3.691596430144272745e-05 3.025331170647405088e-05 1.979861222207546234e-02
1.200000000000000000e+04 4.394084680825471878e-05 3.535757059580646455e-05 2.691991813480854034e-02
1.300000000000000000e+04 2.600657717266585678e-05 2.316941572644282132e-05 1.649775728583335876e-02
1.400000000000000000e+04 2.224410491180606186e-05 2.075549673463683575e-05 1.535837538540363312e-02
1.500000000000000000e+04 1.869644256657920778e-05 1.834608156059402972e-05 1.405172143131494522e-02
1.600000000000000000e+04 1.588444320077542216e-05 1.585931386216543615e-05 1.309078559279441833e-02
1.700000000000000000e+04 1.373427585349418223e-05 1.424466154276160523e-05 1.188616361469030380e-02
1.800000000000000000e+04 1.364696618111338466e-05 1.317223632213426754e-05 1.316613517701625824e-02
1.900000000000000000e+04 1.169543338619405404e-05 1.177569265564670786e-05 1.103315968066453934e-02
2.000000000000000000e+04 1.104657712858170271e-05 1.097176118491915986e-05 1.069059874862432480e-02
2.100000000000000000e+04 1.222022092406405136e-05 1.278150921280030161e-05 1.219861768186092377e-02
2.200000000000000000e+04 1.004192654363578185e-05 9.724356459628324956e-06 1.020134333521127701e-02
2.300000000000000000e+04 9.636547474656254053e-06 9.203623449138831347e-06 1.005613058805465698e-02
2.400000000000000000e+04 2.482295712979976088e-05 2.226650030934251845e-05 2.325807511806488037e-02
2.500000000000000000e+04 8.920937034417875111e-06 8.395591976295690984e-06 9.691344574093818665e-03
2.600000000000000000e+04 8.604527465649880469e-06 8.072044693108182400e-06 9.501703083515167236e-03
2.700000000000000000e+04 8.311647434311453253e-06 7.766153430566191673e-06 9.355959482491016388e-03
2.800000000000000000e+04 8.034125130507163703e-06 7.485831247322494164e-06 9.223452769219875336e-03
2.900000000000000000e+04 7.787117283442057669e-06 7.263135103130480275e-06 9.092436172068119049e-03
3.000000000000000000e+04 7.525220098614227027e-06 7.016821655270177871e-06 8.936553262174129486e-03
