# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.548793852329254150e-01 3.082163035869598389e-01 1.023035168647766113e+00
1.000000000000000000e+03 2.114189788699150085e-03 1.596587710082530975e-03 1.446747928857803345e-01
2.000000000000000000e+03 7.507648551836609840e-04 8.015045896172523499e-04 9.121769666671752930e-02
3.000000000000000000e+03 5.811055307276546955e-04 6.545784417539834976e-04 8.036916702985763550e-02
4.000000000000000000e+03 4.373686388134956360e-04 4.820899048354476690e-04 6.894151866436004639e-02
5.000000000000000000e+03 3.344860451761633158e-04 3.718195657711476088e-04 6.036807224154472351e-02
6.000000000000000000e+03 2.129104541381821036e-04 2.280956250615417957e-04 4.932490363717079163e-02
7.000000000000000000e+03 9.904805483529344201e-05 9.202309593092650175e-05 3.260147571563720703e-02
8.000000000000000000e+03 5.504298678715713322e-05 4.764712866744957864e-05 2.511129342019557953e-02
9.000000000000000000e+03 4.634376819012686610e-05 3.972274498664774001e-05 2.320068888366222382e-02
1.000000000000000000e+04 4.009984331787563860e-05 3.362271309015341103e-05 2.131485752761363983e-02
1.100000000000000000e+04 3.407110489206388593e-05 2.768521699181292206e-05 1.962305791676044464e-02
1.200000000000000000e+04 2.941758611996192485e-05 2.361294355068821460e-05 1.833140850067138672e-02
1.300000000000000000e+04 2.623322325234767050e-05 2.100848905683960766e-05 1.761674694716930389e-02
1.400000000000000000e+04 2.357443736400455236e-05 2.028673225140664726e-05 1.758218742907047272e-02
1.500000000000000000e+04 1.792411057977005839e-05 1.483641699451254681e-05 1.489952486008405685e-02
1.600000000000000000e+04 1.517661439720541239e-05 1.288833118451293558e-05 1.384267210960388184e-02
1.700000000000000000e+04 1.358473309664987028e-05 1.165898902399931103e-05 1.337860431522130966e-02
1.800000000000000000e+04 1.254520157090155408e-05 1.106337731471285224e-05 1.284982636570930481e-02
1.900000000000000000e+04 1.290849195356713608e-05 1.217448243551189080e-05 1.354050915688276291e-02
2.000000000000000000e+04 1.141220855060964823e-05 1.036463527270825580e-05 1.226400211453437805e-02
2.100000000000000000e+04 1.251530193258076906e-05 1.093289756681770086e-05 1.435877755284309387e-02
2.200000000000000000e+04 1.069657537300372496e-05 9.830093404161743820e-06 1.189593877643346786e-02
2.300000000000000000e+04 1.081555728887906298e-05 9.762264198798220605e-06 1.258269511163234711e-02
2.400000000000000000e+04 1.189044269267469645e-05 1.167014761449536309e-05 1.352661009877920151e-02
2.500000000000000000e+04 9.903364116325974464e-06 9.317850526713300496e-06 1.143456064164638519e-02
2.600000000000000000e+04 9.673505701357498765e-06 9.143968782154843211e-06 1.131859887391328812e-02
2.700000000000000000e+04 9.457583473704289645e-06 9.009190762299112976e-06 1.119237858802080154e-02
2.800000000000000000e+04 9.265603694075252861e-06 8.827616511553060263e-06 1.115881651639938354e-02
2.900000000000000000e+04 9.041531484399456531e-06 8.774703019298613071e-06 1.094697602093219757e-02
3.000000000000000000e+04 9.028726708493195474e-06 9.157874046650249511e-06 1.085184793919324875e-02
