# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.711113393306732178e-01 3.212549686431884766e-01 1.022894501686096191e+00
1.000000000000000000e+03 9.321803809143602848e-04 1.221201964654028416e-03 9.655433893203735352e-02
2.000000000000000000e+03 4.899376071989536285e-04 6.742627010680735111e-04 7.592879235744476318e-02
3.000000000000000000e+03 2.370369766140356660e-04 3.190255083609372377e-04 5.373508483171463013e-02
4.000000000000000000e+03 1.302217278862372041e-04 1.755586126819252968e-04 3.975031152367591858e-02
5.000000000000000000e+03 8.094990334939211607e-05 1.085873373085632920e-04 3.051946125924587250e-02
6.000000000000000000e+03 6.417159602278843522e-05 7.595889474032446742e-05 2.726966328918933868e-02
7.000000000000000000e+03 5.533266448765061796e-05 5.563475860981270671e-05 2.525076828896999359e-02
8.000000000000000000e+03 4.980910307494923472e-05 4.627638554666191339e-05 2.408348582684993744e-02
9.000000000000000000e+03 4.441981946001760662e-05 4.003890717285685241e-05 2.269519865512847900e-02
1.000000000000000000e+04 3.890148218488320708e-05 3.471338641247712076e-05 2.131191641092300415e-02
1.100000000000000000e+04 3.340961120557039976e-05 3.230942456866614521e-05 2.085750550031661987e-02
1.200000000000000000e+04 2.444354686303995550e-05 2.482109812262933701e-05 1.740744896233081818e-02
1.300000000000000000e+04 2.124489765265025198e-05 2.062776366074103862e-05 1.734820753335952759e-02
1.400000000000000000e+04 2.370428956055548042e-05 2.604140172479674220e-05 2.038226649165153503e-02
1.500000000000000000e+04 1.453736331313848495e-05 1.864197292889002711e-05 1.406012196093797684e-02
1.600000000000000000e+04 1.290387172048212960e-05 1.661826900090090930e-05 1.318106055259704590e-02
1.700000000000000000e+04 2.418872281850781292e-05 3.532927075866609812e-05 2.248597145080566406e-02
1.800000000000000000e+04 1.145985515904612839e-05 1.632604835322126746e-05 1.257190108299255371e-02
1.900000000000000000e+04 1.724251342238858342e-05 2.764644887065514922e-05 1.773639768362045288e-02
2.000000000000000000e+04 1.031731335388030857e-05 1.514945779490517452e-05 1.215029694139957428e-02
2.100000000000000000e+04 1.319071543548488989e-05 2.053203388641122729e-05 1.526441331952810287e-02
2.200000000000000000e+04 9.802906788536347449e-06 1.564621379657182842e-05 1.191585324704647064e-02
2.300000000000000000e+04 9.688857971923425794e-06 1.560972850711550564e-05 1.196996960788965225e-02
2.400000000000000000e+04 9.395184861205052584e-06 1.392479771311627701e-05 1.220244541764259338e-02
2.500000000000000000e+04 9.415133717993739992e-06 1.539729964861180633e-05 1.184920594096183777e-02
2.600000000000000000e+04 1.518451790616381913e-05 2.198943548137322068e-05 1.750653423368930817e-02
2.700000000000000000e+04 8.523147698724642396e-06 1.369627898384351283e-05 1.112284976989030838e-02
2.800000000000000000e+04 1.025866549753118306e-05 1.416746817994862795e-05 1.379888784140348434e-02
2.900000000000000000e+04 8.168311069312039763e-06 1.328129837929736823e-05 1.094960421323776245e-02
3.000000000000000000e+04 2.063858300971332937e-05 2.829870572895742953e-05 2.158939093351364136e-02
