# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.770709693431854248e-01 3.433174192905426025e-01 1.147976160049438477e+00
1.000000000000000000e+03 1.790528767742216587e-03 1.372602186165750027e-03 1.386303901672363281e-01
2.000000000000000000e+03 7.160762324929237366e-04 7.505327230319380760e-04 9.050451219081878662e-02
3.000000000000000000e+03 5.095438682474195957e-04 5.482333363033831120e-04 7.599085569381713867e-02
4.000000000000000000e+03 3.916663699783384800e-04 4.276346007827669382e-04 6.650096178054809570e-02
5.000000000000000000e+03 3.136908926535397768e-04 3.439100983086973429e-04 5.979054048657417297e-02
6.000000000000000000e+03 2.323640655959025025e-04 2.409634762443602085e-04 5.151905864477157593e-02
7.000000000000000000e+03 1.106577110476791859e-04 9.346469596493989229e-05 3.470487520098686218e-02
8.000000000000000000e+03 6.703541293973103166e-05 5.426881762105040252e-05 2.739985473453998566e-02
9.000000000000000000e+03 5.691718979505822062e-05 4.456179522094316781e-05 2.554132416844367981e-02
1.000000000000000000e+04 5.095306551083922386e-05 3.928608202841132879e-05 2.422843500971794128e-02
1.100000000000000000e+04 4.527624332695268095e-05 3.477565041976049542e-05 2.289326488971710205e-02
1.200000000000000000e+04 3.877209019265137613e-05 3.007287341461051255e-05 2.121281437575817108e-02
1.300000000000000000e+04 3.175632082275114954e-05 2.545546522014774382e-05 1.908382959663867950e-02
1.400000000000000000e+04 2.555289938754867762e-05 2.114777998940553516e-05 1.689165644347667694e-02
1.500000000000000000e+04 3.015732545463833958e-05 2.662297265487723053e-05 2.220513112843036652e-02
1.600000000000000000e+04 2.131707879016175866e-05 1.797413642634637654e-05 1.737613603472709656e-02
1.700000000000000000e+04 1.504452029621461406e-05 1.179779974336270243e-05 1.277981605380773544e-02
1.800000000000000000e+04 1.304571742366533726e-05 1.001544114842545241e-05 1.205255277454853058e-02
1.900000000000000000e+04 1.136410719482228160e-05 8.619344953331165016e-06 1.145442482084035873e-02
2.000000000000000000e+04 1.143078225140925497e-05 9.175500053970608860e-06 1.295439805835485458e-02
2.100000000000000000e+04 8.801531294011510909e-06 7.031432232906809077e-06 1.056931354105472565e-02
2.200000000000000000e+04 8.665425411891192198e-06 7.413947514578467235e-06 1.106970198452472687e-02
2.300000000000000000e+04 7.946758159960154444e-06 6.904357633175095543e-06 1.046321075409650803e-02
2.400000000000000000e+04 7.555832326033851132e-06 6.675489657936850563e-06 1.019384711980819702e-02
2.500000000000000000e+04 7.321795237658079714e-06 6.564404884557006881e-06 1.006575115025043488e-02
2.600000000000000000e+04 7.121541329979663715e-06 6.460337772296043113e-06 9.946462698280811310e-03
2.700000000000000000e+04 6.956151992199011147e-06 6.367256901285145432e-06 9.843144565820693970e-03
2.800000000000000000e+04 6.806204510212410241e-06 6.269728146435227245e-06 9.727173484861850739e-03
2.900000000000000000e+04 6.680499609501566738e-06 6.185383881529560313e-06 9.630672633647918701e-03
3.000000000000000000e+04 6.570007826667279005e-06 6.107758053985890001e-06 9.544429369270801544e-03
