# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.697876691818237305e-01 3.210587203502655029e-01 1.027378797531127930e+00
1.000000000000000000e+03 3.174344310536980629e-03 2.265567425638437271e-03 1.785409748554229736e-01
2.000000000000000000e+03 6.367215537466108799e-04 6.659686332568526268e-04 8.270560204982757568e-02
3.000000000000000000e+03 4.931327421218156815e-04 5.135410465300083160e-04 7.299222797155380249e-02
4.000000000000000000e+03 3.594771260395646095e-04 3.938697627745568752e-04 6.223281845450401306e-02
5.000000000000000000e+03 1.976742205442860723e-04 1.993139158003032207e-04 4.649799317121505737e-02
6.000000000000000000e+03 8.641285967314615846e-05 7.176899816840887070e-05 2.993928827345371246e-02
7.000000000000000000e+03 6.332107295747846365e-05 5.187872011447325349e-05 2.678328007459640503e-02
8.000000000000000000e+03 5.640845847665332258e-05 4.518159767030738294e-05 2.539088018238544464e-02
9.000000000000000000e+03 4.971442103851586580e-05 3.953768100473098457e-05 2.364999987185001373e-02
1.000000000000000000e+04 3.991550329374149442e-05 3.238718636566773057e-05 2.082331664860248566e-02
1.100000000000000000e+04 2.783155650831758976e-05 2.294360638188663870e-05 1.675480417907238007e-02
1.200000000000000000e+04 1.812917253118939698e-05 1.508894547441741452e-05 1.292852405458688736e-02
1.300000000000000000e+04 1.168635117210214958e-05 9.774920727068092674e-06 1.059735752642154694e-02
1.400000000000000000e+04 9.038273674377705902e-06 8.101524144876748323e-06 9.830727241933345795e-03
1.500000000000000000e+04 8.172766683856025338e-06 7.779582119837868959e-06 9.743752889335155487e-03
1.600000000000000000e+04 8.162232916220091283e-06 7.742320121906232089e-06 9.845456108450889587e-03
1.700000000000000000e+04 7.232855296024354175e-06 7.077734153426717967e-06 9.062796831130981445e-03
1.800000000000000000e+04 6.929123628651723266e-06 6.789453891542507336e-06 8.874204941093921661e-03
1.900000000000000000e+04 6.677044439129531384e-06 6.526438028231495991e-06 8.717863820493221283e-03
2.000000000000000000e+04 6.453937658079667017e-06 6.274986390053527430e-06 8.562803268432617188e-03
2.100000000000000000e+04 7.612392892042407766e-06 7.949511200422421098e-06 1.085560396313667297e-02
2.200000000000000000e+04 6.088554982852656394e-06 5.856877123733283952e-06 8.323568850755691528e-03
2.300000000000000000e+04 5.935104127274826169e-06 5.676131877407897264e-06 8.220678195357322693e-03
2.400000000000000000e+04 5.794689059257507324e-06 5.511865765583934262e-06 8.125670254230499268e-03
2.500000000000000000e+04 5.670091013598721474e-06 5.364565822674194351e-06 8.041889406740665436e-03
2.600000000000000000e+04 5.636829882860183716e-06 5.243133728072280064e-06 8.082815445959568024e-03
2.700000000000000000e+04 5.459524800244253129e-06 5.142011559655657038e-06 7.939543575048446655e-03
2.800000000000000000e+04 5.447866442409576848e-06 5.236605375102953985e-06 8.116224780678749084e-03
2.900000000000000000e+04 5.273077476886101067e-06 4.928295766148949042e-06 7.787853945046663284e-03
3.000000000000000000e+04 5.193819106352748349e-06 4.842586804443271831e-06 7.738541346043348312e-03
