# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.636729776859283447e-01 2.991113066673278809e-01 1.004645943641662598e+00
1.000000000000000000e+03 1.863422337919473648e-03 1.407552044838666916e-03 1.347625404596328735e-01
2.000000000000000000e+03 5.677777808159589767e-04 5.982513539493083954e-04 7.930909842252731323e-02
3.000000000000000000e+03 4.111866874154657125e-04 4.418604657985270023e-04 6.788434833288192749e-02
4.000000000000000000e+03 3.227044653613120317e-04 3.564890357665717602e-04 6.069050729274749756e-02
5.000000000000000000e+03 2.242095506517216563e-04 2.342704538023099303e-04 5.071051418781280518e-02
6.000000000000000000e+03 1.044922464643605053e-04 9.123947529587894678e-05 3.383567929267883301e-02
7.000000000000000000e+03 7.852203998481854796e-05 6.938694423297420144e-05 2.985347248613834381e-02
8.000000000000000000e+03 6.452674278989434242e-05 5.600354052148759365e-05 2.693022787570953369e-02
9.000000000000000000e+03 5.511967174243181944e-05 4.599725070875138044e-05 2.438659593462944031e-02
1.000000000000000000e+04 4.682946746470406651e-05 3.707337236846797168e-05 2.248740009963512421e-02
1.100000000000000000e+04 3.952923361794091761e-05 3.023375029442831874e-05 2.063105627894401550e-02
1.200000000000000000e+04 3.154142905259504914e-05 2.397830030531622469e-05 1.847284846007823944e-02
1.300000000000000000e+04 2.199029222538229078e-05 1.703736234048847109e-05 1.555685512721538544e-02
1.400000000000000000e+04 1.640334266994614154e-05 1.312576023337896913e-05 1.421018969267606735e-02
1.500000000000000000e+04 1.343327221547951922e-05 1.106571653508581221e-05 1.230605598539113998e-02
1.600000000000000000e+04 1.170574705611215904e-05 9.719974514155182987e-06 1.138727646321058273e-02
1.700000000000000000e+04 1.061860348272603005e-05 8.857085958879906684e-06 1.091545261442661285e-02
1.800000000000000000e+04 9.781158041732851416e-06 8.206769052776508033e-06 1.047125086188316345e-02
1.900000000000000000e+04 9.138465429714415222e-06 7.702210496063344181e-06 1.038631051778793335e-02
2.000000000000000000e+04 8.379562132176943123e-06 7.162582733144517988e-06 9.742540307343006134e-03
2.100000000000000000e+04 7.822082807251717895e-06 6.772462711523985490e-06 9.438503533601760864e-03
2.200000000000000000e+04 7.354231456702109426e-06 6.457836661866167560e-06 9.192480705678462982e-03
2.300000000000000000e+04 7.371363608399406075e-06 6.605328508157981560e-06 9.603709913790225983e-03
2.400000000000000000e+04 6.625910373259102926e-06 5.996507297822972760e-06 8.832208812236785889e-03
2.500000000000000000e+04 6.342181222862564027e-06 5.819445959787117317e-06 8.696326985955238342e-03
2.600000000000000000e+04 6.093601314205443487e-06 5.652652362186927348e-06 8.576286956667900085e-03
2.700000000000000000e+04 8.904129572329111397e-06 8.363853339687921107e-06 1.293114107102155685e-02
2.800000000000000000e+04 5.766907179349800572e-06 5.475948910316219553e-06 8.516145870089530945e-03
2.900000000000000000e+04 5.415472060121828690e-06 5.188241175346774980e-06 8.194411173462867737e-03
3.000000000000000000e+04 5.386899374570930377e-06 5.247708941169548780e-06 8.393701165914535522e-03
