# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.699371278285980225e-01 3.215737640857696533e-01 1.033193945884704590e+00
1.000000000000000000e+03 2.666115062311291695e-03 1.935955951921641827e-03 1.641542464494705200e-01
2.000000000000000000e+03 6.895303959026932716e-04 6.875075632706284523e-04 8.666131645441055298e-02
3.000000000000000000e+03 4.508192068897187710e-04 4.720640135928988457e-04 6.889104098081588745e-02
4.000000000000000000e+03 3.656478656921535730e-04 3.868440398946404457e-04 6.235141679644584656e-02
5.000000000000000000e+03 2.458397066220641136e-04 2.456044894643127918e-04 5.144559964537620544e-02
6.000000000000000000e+03 1.067185803549364209e-04 8.876002539182081819e-05 3.297329321503639221e-02
7.000000000000000000e+03 6.483605829998850822e-05 5.118628178024664521e-05 2.609039470553398132e-02
8.000000000000000000e+03 5.644464545184746385e-05 4.500347495195455849e-05 2.479584887623786926e-02
9.000000000000000000e+03 5.041406984673812985e-05 4.095010808669030666e-05 2.364072017371654510e-02
1.000000000000000000e+04 4.840873589273542166e-05 4.004907532362267375e-05 2.547135762870311737e-02
1.100000000000000000e+04 4.147035360801964998e-05 3.342536729178391397e-05 2.152231149375438690e-02
1.200000000000000000e+04 3.778537575271911919e-05 3.030705920537002385e-05 2.064148895442485809e-02
1.300000000000000000e+04 3.395275052753277123e-05 2.757947186182718724e-05 1.980723068118095398e-02
1.400000000000000000e+04 3.019643008883576840e-05 2.511998718546237797e-05 1.909472607076168060e-02
1.500000000000000000e+04 2.654534546309150755e-05 2.278196370752993971e-05 1.818564347922801971e-02
1.600000000000000000e+04 2.289606345584616065e-05 2.021993714151903987e-05 1.711709052324295044e-02
1.700000000000000000e+04 1.936341141117736697e-05 1.743622669891919941e-05 1.589633524417877197e-02
1.800000000000000000e+04 1.660378438828047365e-05 1.522338425274938345e-05 1.482215151190757751e-02
1.900000000000000000e+04 1.497850917075993493e-05 1.396706466039177030e-05 1.421749964356422424e-02
2.000000000000000000e+04 1.404884005751227960e-05 1.326849906035931781e-05 1.387774012982845306e-02
2.100000000000000000e+04 1.343265921605052426e-05 1.277268165722489357e-05 1.359672565013170242e-02
2.200000000000000000e+04 1.295868423767387867e-05 1.235372292285319418e-05 1.335986983031034470e-02
2.300000000000000000e+04 1.257097392226569355e-05 1.199334656121209264e-05 1.311538927257061005e-02
2.400000000000000000e+04 1.224438437930075452e-05 1.168730887002311647e-05 1.298328023403882980e-02
2.500000000000000000e+04 1.198187601403333247e-05 1.143964345828862861e-05 1.273317076265811920e-02
2.600000000000000000e+04 1.174498629552545026e-05 1.124245591199724004e-05 1.268309634178876877e-02
2.700000000000000000e+04 1.153080756921553984e-05 1.099074415833456442e-05 1.255296915769577026e-02
2.800000000000000000e+04 1.136597347795031965e-05 1.084383802663069218e-05 1.236194372177124023e-02
2.900000000000000000e+04 1.119437183660920709e-05 1.064786465576617047e-05 1.227204315364360809e-02
3.000000000000000000e+04 1.103543127101147547e-05 1.052304560289485380e-05 1.225363463163375854e-02
