# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.468342483043670654e-01 2.330295890569686890e-01 1.104613304138183594e+00
1.000000000000000000e+03 4.523358773440122604e-03 4.832525271922349930e-03 2.390882670879364014e-01
2.000000000000000000e+03 1.421208726242184639e-03 1.639342284761369228e-03 1.395256072282791138e-01
3.000000000000000000e+03 1.055404893122613430e-03 1.219583209604024887e-03 1.200547292828559875e-01
4.000000000000000000e+03 7.634901558049023151e-04 8.712302660569548607e-04 1.017051339149475098e-01
5.000000000000000000e+03 6.111786351539194584e-04 6.728150765411555767e-04 9.069867432117462158e-02
6.000000000000000000e+03 4.099131911061704159e-04 4.503754316829144955e-04 7.344061881303787231e-02
7.000000000000000000e+03 1.749738148646429181e-04 1.962872192962095141e-04 4.675061255693435669e-02
8.000000000000000000e+03 1.092281163437291980e-04 1.252485526492819190e-04 3.726666048169136047e-02
9.000000000000000000e+03 7.401451875921338797e-05 8.534568769391626120e-05 3.083687461912631989e-02
1.000000000000000000e+04 4.566870484268292785e-05 5.184382098377682269e-05 2.453308738768100739e-02
1.100000000000000000e+04 3.490068411338143051e-05 3.856552939396351576e-05 2.167034335434436798e-02
1.200000000000000000e+04 3.231473237974569201e-05 3.518364246701821685e-05 2.081530354917049408e-02
1.300000000000000000e+04 3.081281101913191378e-05 3.349030521349050105e-05 2.028599008917808533e-02
1.400000000000000000e+04 3.726546856341883540e-05 4.016111415694467723e-05 2.527899481356143951e-02
1.500000000000000000e+04 3.500315506244078279e-05 3.739634848898276687e-05 2.335688285529613495e-02
1.600000000000000000e+04 2.717728602874558419e-05 2.950613270513713360e-05 1.894081011414527893e-02
1.700000000000000000e+04 2.592262899270281196e-05 2.800748916342854500e-05 1.845078729093074799e-02
1.800000000000000000e+04 2.464943645463790745e-05 2.646385109983384609e-05 1.793421432375907898e-02
1.900000000000000000e+04 2.346434666833374649e-05 2.511626189516391605e-05 1.745306700468063354e-02
2.000000000000000000e+04 4.192420965409837663e-05 4.273833837942220271e-05 2.783728204667568207e-02
2.100000000000000000e+04 2.405946906947065145e-05 2.575325379439163953e-05 1.928723417222499847e-02
2.200000000000000000e+04 1.986324059544131160e-05 2.121804936905391514e-05 1.591991260647773743e-02
2.300000000000000000e+04 1.845093902375083417e-05 1.974837687157560140e-05 1.529762614518404007e-02
2.400000000000000000e+04 1.703333509794902056e-05 1.820333091018255800e-05 1.466093864291906357e-02
2.500000000000000000e+04 1.584132587595377117e-05 1.691909710643813014e-05 1.408127695322036743e-02
2.600000000000000000e+04 1.789055932022165507e-05 1.889690429379697889e-05 1.618460565805435181e-02
2.700000000000000000e+04 1.404978229402331635e-05 1.508961122453911230e-05 1.335162017494440079e-02
2.800000000000000000e+04 2.593465251266025007e-05 2.701173434616066515e-05 2.280145697295665741e-02
2.900000000000000000e+04 1.286953829549020156e-05 1.387593420076882467e-05 1.285280566662549973e-02
3.000000000000000000e+04 1.238542790815699846e-05 1.335922297585057095e-05 1.263942476361989975e-02
