# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.667976617813110352e-01 3.044923245906829834e-01 9.956185817718505859e-01
1.000000000000000000e+03 2.345722867175936699e-03 1.756332698278129101e-03 1.557786762714385986e-01
2.000000000000000000e+03 8.448166190646588802e-04 8.287888485938310623e-04 9.239394217729568481e-02
3.000000000000000000e+03 6.248257122933864594e-04 6.507131038233637810e-04 8.053095638751983643e-02
4.000000000000000000e+03 4.599299572873860598e-04 4.567003634292632341e-04 6.929935514926910400e-02
5.000000000000000000e+03 3.063314652536064386e-04 2.867197326850146055e-04 5.592817440629005432e-02
6.000000000000000000e+03 1.472111325711011887e-04 1.279777643503621221e-04 3.793238103389739990e-02
7.000000000000000000e+03 8.127762703225016594e-05 6.858344568172469735e-05 2.822544053196907043e-02
8.000000000000000000e+03 6.212176231201738119e-05 4.853461359743960202e-05 2.512307837605476379e-02
9.000000000000000000e+03 5.283983409754000604e-05 4.028511830256320536e-05 2.367598004639148712e-02
1.000000000000000000e+04 4.682358121499419212e-05 3.620650386437773705e-05 2.272398211061954498e-02
1.100000000000000000e+04 4.275726678315550089e-05 3.330844265292398632e-05 2.167387492954730988e-02
1.200000000000000000e+04 3.933894549845717847e-05 3.096478758379817009e-05 2.100529894232749939e-02
1.300000000000000000e+04 3.661689697764813900e-05 2.838816908479202539e-05 2.025923691689968109e-02
1.400000000000000000e+04 3.339240356581285596e-05 2.690671135496813804e-05 1.958660222589969635e-02
1.500000000000000000e+04 3.054074113606475294e-05 2.492373459972441196e-05 1.875628158450126648e-02
1.600000000000000000e+04 2.802612652885727584e-05 2.342248444620054215e-05 1.828507520258426666e-02
1.700000000000000000e+04 2.531812060624361038e-05 2.093442526529543102e-05 1.690706796944141388e-02
1.800000000000000000e+04 2.307340946572367102e-05 1.958586290129460394e-05 1.607838645577430725e-02
1.900000000000000000e+04 2.121904981322586536e-05 1.818893179006408900e-05 1.527369488030672073e-02
2.000000000000000000e+04 1.974139195226598531e-05 1.726784830680117011e-05 1.465593185275793076e-02
2.100000000000000000e+04 1.863510624389164150e-05 1.639473521208856255e-05 1.419558562338352203e-02
2.200000000000000000e+04 1.864297883003018796e-05 1.588610393810085952e-05 1.387137640267610550e-02
2.300000000000000000e+04 1.715494545351248235e-05 1.572924884385429323e-05 1.353064086288213730e-02
2.400000000000000000e+04 1.703840825939550996e-05 1.657843313296325505e-05 1.419071760028600693e-02
2.500000000000000000e+04 1.628049903956707567e-05 1.520124806120293215e-05 1.319958548992872238e-02
2.600000000000000000e+04 1.593799606780521572e-05 1.465842888137558475e-05 1.291819475591182709e-02
2.700000000000000000e+04 1.561972385388799012e-05 1.447422164346789941e-05 1.286525651812553406e-02
2.800000000000000000e+04 1.567864819662645459e-05 1.388610689900815487e-05 1.265675108879804611e-02
2.900000000000000000e+04 1.506990338384639472e-05 1.403822716383729130e-05 1.278750225901603699e-02
3.000000000000000000e+04 1.477330806665122509e-05 1.359829821012681350e-05 1.254852768033742905e-02
