# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.831559777259826660e-01 3.482393920421600342e-01 1.223652601242065430e+00
1.000000000000000000e+03 6.200461182743310928e-03 4.860533867031335831e-03 2.536170482635498047e-01
2.000000000000000000e+03 1.636313390918076038e-03 1.614014036022126675e-03 1.335360854864120483e-01
3.000000000000000000e+03 8.391191950067877769e-04 9.120553149841725826e-04 9.541749209165573120e-02
4.000000000000000000e+03 7.321249577216804028e-04 8.076539961621165276e-04 9.075897932052612305e-02
5.000000000000000000e+03 6.636224570684134960e-04 7.455599261447787285e-04 8.744916319847106934e-02
6.000000000000000000e+03 5.765389068983495235e-04 6.545626092702150345e-04 8.210066705942153931e-02
7.000000000000000000e+03 4.721216391772031784e-04 5.276546580716967583e-04 7.394362241029739380e-02
8.000000000000000000e+03 3.477508143987506628e-04 3.978823951911181211e-04 6.453374028205871582e-02
9.000000000000000000e+03 2.872876066248863935e-04 3.238666977267712355e-04 5.967418849468231201e-02
1.000000000000000000e+04 1.909561979118734598e-04 2.053021162282675505e-04 4.876305535435676575e-02
1.100000000000000000e+04 9.086475620279088616e-05 9.489651711191982031e-05 3.238454461097717285e-02
1.200000000000000000e+04 7.644882134627550840e-05 8.070916373981162906e-05 2.950663864612579346e-02
1.300000000000000000e+04 6.922234751982614398e-05 7.348501094384118915e-05 2.790738269686698914e-02
1.400000000000000000e+04 6.508112710434943438e-05 6.649061833741143346e-05 2.743884548544883728e-02
1.500000000000000000e+04 6.104821659391745925e-05 6.366835441440343857e-05 2.615638449788093567e-02
1.600000000000000000e+04 5.886678991373628378e-05 6.115014548413455486e-05 2.568566240370273590e-02
1.700000000000000000e+04 6.051259333617053926e-05 6.617751932935789227e-05 2.793577499687671661e-02
1.800000000000000000e+04 5.612058521364815533e-05 5.787166446680203080e-05 2.514301985502243042e-02
1.900000000000000000e+04 5.517707177205011249e-05 5.690320176654495299e-05 2.510240115225315094e-02
2.000000000000000000e+04 5.410879748524166644e-05 5.551223875954747200e-05 2.470264956355094910e-02
2.100000000000000000e+04 5.433375190477818251e-05 5.456305007101036608e-05 2.505459636449813843e-02
2.200000000000000000e+04 5.316186434356495738e-05 5.599069118034094572e-05 2.513537369668483734e-02
2.300000000000000000e+04 5.131079160491935909e-05 5.272002454148605466e-05 2.404155768454074860e-02
2.400000000000000000e+04 5.034184869145974517e-05 5.195616540731862187e-05 2.380549907684326172e-02
2.500000000000000000e+04 4.936970799462869763e-05 5.141187284607440233e-05 2.366102486848831177e-02
2.600000000000000000e+04 4.819904643227346241e-05 5.061300180386751890e-05 2.328065782785415649e-02
2.700000000000000000e+04 4.705508035840466619e-05 5.017807052354328334e-05 2.309639379382133484e-02
2.800000000000000000e+04 4.565964263747446239e-05 4.934374373988248408e-05 2.267093025147914886e-02
2.900000000000000000e+04 4.442425051820464432e-05 4.890259515377692878e-05 2.252918295562267303e-02
3.000000000000000000e+04 4.269219061825424433e-05 4.697274562204256654e-05 2.183997444808483124e-02
