# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.756808996200561523e-01 3.186739981174468994e-01 1.021030902862548828e+00
1.000000000000000000e+03 4.070264287292957306e-03 3.244286170229315758e-03 2.094547450542449951e-01
2.000000000000000000e+03 6.978748715482652187e-04 7.318266434594988823e-04 8.374515175819396973e-02
3.000000000000000000e+03 5.243335617706179619e-04 5.950222257524728775e-04 7.550422847270965576e-02
4.000000000000000000e+03 4.282076843082904816e-04 4.989926819689571857e-04 6.946896761655807495e-02
5.000000000000000000e+03 3.846543550025671721e-04 4.480819625314325094e-04 6.702070683240890503e-02
6.000000000000000000e+03 3.849261265713721514e-04 4.479925264604389668e-04 7.278849184513092041e-02
7.000000000000000000e+03 3.541752521414309740e-04 4.050938005093485117e-04 6.545328348875045776e-02
8.000000000000000000e+03 3.304527199361473322e-04 3.745903086382895708e-04 6.276147067546844482e-02
9.000000000000000000e+03 1.592932239873334765e-04 1.572845649207010865e-04 4.168229177594184875e-02
1.000000000000000000e+04 8.019408414838835597e-05 6.793089414713904262e-05 3.045590221881866455e-02
1.100000000000000000e+04 5.408566721598617733e-05 4.385234569781459868e-05 2.438558079302310944e-02
1.200000000000000000e+04 4.749745130538940430e-05 3.659097274066880345e-05 2.233068458735942841e-02
1.300000000000000000e+04 4.344867556937970221e-05 3.345530421938747168e-05 2.121033892035484314e-02
1.400000000000000000e+04 3.763728091144002974e-05 3.056399145862087607e-05 2.036670036613941193e-02
1.500000000000000000e+04 3.198235572199337184e-05 2.744423363765235990e-05 1.860740594565868378e-02
1.600000000000000000e+04 2.695731382118538022e-05 2.409073931630700827e-05 1.727498136460781097e-02
1.700000000000000000e+04 2.232156111858785152e-05 2.027886876021511853e-05 1.594738103449344635e-02
1.800000000000000000e+04 1.835257353377528489e-05 1.652507307881023735e-05 1.461857557296752930e-02
1.900000000000000000e+04 1.541391429782379419e-05 1.360630085400771350e-05 1.356638036668300629e-02
2.000000000000000000e+04 1.408407570124836639e-05 1.249404158443212509e-05 1.332128979265689850e-02
2.100000000000000000e+04 1.231214173458283767e-05 1.086690372176235542e-05 1.222060527652502060e-02
2.200000000000000000e+04 1.177505419036606327e-05 1.040198367263656110e-05 1.236460730433464050e-02
2.300000000000000000e+04 1.059871647157706320e-05 9.522163963993079960e-06 1.146547310054302216e-02
2.400000000000000000e+04 9.983368727262131870e-06 9.025690815178677440e-06 1.126486063003540039e-02
2.500000000000000000e+04 9.383688848174642771e-06 8.601567060395609587e-06 1.082939468324184418e-02
2.600000000000000000e+04 8.865640666044782847e-06 8.213974979298654944e-06 1.053867302834987640e-02
2.700000000000000000e+04 8.398668796871788800e-06 7.862240636313799769e-06 1.029826421290636063e-02
2.800000000000000000e+04 1.505667751189321280e-05 1.544131737318821251e-05 1.716985367238521576e-02
2.900000000000000000e+04 7.592787369503639638e-06 7.189451935118995607e-06 9.898844175040721893e-03
3.000000000000000000e+04 7.239525530167156830e-06 7.029077551123918965e-06 9.510035626590251923e-03
