# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 3.043688833713531494e-01 2.926348745822906494e-01 9.969937205314636230e-01
1.000000000000000000e+03 2.103774808347225189e-03 2.261301036924123764e-03 1.714020669460296631e-01
2.000000000000000000e+03 6.023080786690115929e-04 6.478247814811766148e-04 9.476569294929504395e-02
3.000000000000000000e+03 1.008915132842957973e-04 1.053883897839114070e-04 4.247198626399040222e-02
4.000000000000000000e+03 7.084974640747532248e-05 7.440422632498666644e-05 3.629979863762855530e-02
5.000000000000000000e+03 5.852666436112485826e-05 6.128799577709287405e-05 3.324720263481140137e-02
6.000000000000000000e+03 4.953582538291811943e-05 5.159851207281462848e-05 3.078236989676952362e-02
7.000000000000000000e+03 4.381023973110131919e-05 4.524985706666484475e-05 3.005760908126831055e-02
8.000000000000000000e+03 3.221726365154609084e-05 3.293866029707714915e-05 2.493297308683395386e-02
9.000000000000000000e+03 2.567656883911695331e-05 2.588517054391559213e-05 2.207344770431518555e-02
1.000000000000000000e+04 2.209502781624905765e-05 2.220181522716302425e-05 2.038272842764854431e-02
