# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.804407477378845215e-01 3.490560650825500488e-01 1.305505037307739258e+00
1.000000000000000000e+03 4.273907747119665146e-03 3.013095119968056679e-03 2.050833702087402344e-01
2.000000000000000000e+03 8.255137363448739052e-04 8.341507636941969395e-04 9.245657175779342651e-02
3.000000000000000000e+03 5.486719310283660889e-04 6.060060113668441772e-04 7.865939289331436157e-02
4.000000000000000000e+03 3.909583028871566057e-04 4.263838636688888073e-04 6.657303124666213989e-02
5.000000000000000000e+03 2.291795826749876142e-04 2.434803463984280825e-04 5.133895576000213623e-02
6.000000000000000000e+03 1.325781195191666484e-04 1.299365976592525840e-04 3.925470635294914246e-02
7.000000000000000000e+03 5.652724212268367410e-05 4.683880615630187094e-05 2.497151680290699005e-02
8.000000000000000000e+03 4.753892790176905692e-05 3.932614345103502274e-05 2.297418750822544098e-02
9.000000000000000000e+03 4.476940011954866350e-05 3.573687718017026782e-05 2.385148778557777405e-02
1.000000000000000000e+04 3.907004065695218742e-05 3.097977969446219504e-05 2.050686813890933990e-02
1.100000000000000000e+04 3.446369373705238104e-05 2.721707278396934271e-05 1.913827285170555115e-02
1.200000000000000000e+04 2.946928725577890873e-05 2.352545925532467663e-05 1.761873997747898102e-02
1.300000000000000000e+04 2.558158848842140287e-05 2.166205194953363389e-05 1.675431430339813232e-02
1.400000000000000000e+04 2.007307921303436160e-05 1.718708335829433054e-05 1.456601731479167938e-02
1.500000000000000000e+04 1.737381717248354107e-05 1.527297172287944704e-05 1.361264940351247787e-02
1.600000000000000000e+04 1.600053838046733290e-05 1.414182770531624556e-05 1.370253227651119232e-02
1.700000000000000000e+04 1.461403189750853926e-05 1.350657657894771546e-05 1.265649870038032532e-02
1.800000000000000000e+04 1.392260674037970603e-05 1.324171353189740330e-05 1.241816766560077667e-02
1.900000000000000000e+04 1.343679286947008222e-05 1.310524385189637542e-05 1.228533778339624405e-02
2.000000000000000000e+04 1.341837287327507511e-05 1.328372127318289131e-05 1.240133959800004959e-02
2.100000000000000000e+04 1.273683119507040828e-05 1.294496451009763405e-05 1.206960063427686691e-02
2.200000000000000000e+04 1.246289866685401648e-05 1.276403781957924366e-05 1.203822810202836990e-02
2.300000000000000000e+04 1.222233640874037519e-05 1.256764790014130995e-05 1.205541566014289856e-02
2.400000000000000000e+04 1.190335660794517025e-05 1.254669859918067232e-05 1.176484208554029465e-02
2.500000000000000000e+04 1.593182605574838817e-05 1.868641993496567011e-05 1.604187861084938049e-02
2.600000000000000000e+04 1.139217874879250303e-05 1.234208502864930779e-05 1.147601567208766937e-02
2.700000000000000000e+04 1.251479352504247800e-05 1.461748252040706575e-05 1.287309452891349792e-02
2.800000000000000000e+04 1.087351301976013929e-05 1.176199657493270934e-05 1.130785606801509857e-02
2.900000000000000000e+04 1.062086084857583046e-05 1.159333351097302511e-05 1.113752089440822601e-02
3.000000000000000000e+04 1.073228304449003190e-05 1.238963159266859293e-05 1.122695673257112503e-02
