# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.440820336341857910e-01 2.157915085554122925e-01 1.031917214393615723e+00
1.000000000000000000e+03 1.952689373865723610e-03 2.156868809834122658e-03 1.630893349647521973e-01
2.000000000000000000e+03 9.531234973110258579e-04 1.097491593100130558e-03 1.145444810390472412e-01
3.000000000000000000e+03 6.315920036286115646e-04 7.434348226524889469e-04 9.280527383089065552e-02
4.000000000000000000e+03 3.302744589745998383e-04 4.019851621706038713e-04 6.468888372182846069e-02
5.000000000000000000e+03 2.082880237139761448e-04 2.502927673049271107e-04 5.183497071266174316e-02
6.000000000000000000e+03 1.496076292824000120e-04 1.723635359667241573e-04 4.316958039999008179e-02
7.000000000000000000e+03 1.348013611277565360e-04 1.490672584623098373e-04 4.159345477819442749e-02
8.000000000000000000e+03 1.153929042629897594e-04 1.270908105652779341e-04 3.757755830883979797e-02
9.000000000000000000e+03 9.617353498470038176e-05 1.047759433276951313e-04 3.526492789387702942e-02
1.000000000000000000e+04 8.410389273194596171e-05 9.031054651131853461e-05 3.719778358936309814e-02
1.100000000000000000e+04 5.136345498613081872e-05 5.330289423000067472e-05 2.569648250937461853e-02
1.200000000000000000e+04 3.988996468251571059e-05 4.165702921454794705e-05 2.283189445734024048e-02
1.300000000000000000e+04 3.464979818090796471e-05 3.686207128339447081e-05 2.136943303048610687e-02
1.400000000000000000e+04 3.180244311806745827e-05 3.439183637965470552e-05 2.055031247437000275e-02
1.500000000000000000e+04 2.980111275974195451e-05 3.269425360485911369e-05 1.996707357466220856e-02
1.600000000000000000e+04 3.021457632712554187e-05 3.232512972317636013e-05 2.020761743187904358e-02
1.700000000000000000e+04 2.730860796873457730e-05 3.123559508821927011e-05 1.987042650580406189e-02
1.800000000000000000e+04 2.566431248851586133e-05 2.930946720880456269e-05 1.873946562409400940e-02
1.900000000000000000e+04 2.466366458975244313e-05 2.841444802470505238e-05 1.840617507696151733e-02
2.000000000000000000e+04 2.372913877479732037e-05 2.762061194516718388e-05 1.815952360630035400e-02
2.100000000000000000e+04 2.298922845511697233e-05 2.721991950238589197e-05 1.824735850095748901e-02
2.200000000000000000e+04 2.204024531238246709e-05 2.607359238027129322e-05 1.765986531972885132e-02
2.300000000000000000e+04 2.127638799720443785e-05 2.536169267841614783e-05 1.743487454950809479e-02
2.400000000000000000e+04 2.177713031414896250e-05 2.516543645469937474e-05 1.769557595252990723e-02
2.500000000000000000e+04 1.986358802241738886e-05 2.403714097454212606e-05 1.702072843909263611e-02
2.600000000000000000e+04 1.919580427056644112e-05 2.340846549486741424e-05 1.681763492524623871e-02
2.700000000000000000e+04 2.954566298285499215e-05 3.591144923120737076e-05 2.505766414105892181e-02
2.800000000000000000e+04 1.792742477846331894e-05 2.221211616415530443e-05 1.641309820115566254e-02
2.900000000000000000e+04 1.730275107547640800e-05 2.164903344237245619e-05 1.620917953550815582e-02
3.000000000000000000e+04 1.679011438682209700e-05 2.098984441545326263e-05 1.591314002871513367e-02
