# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.575079798698425293e-01 3.104156553745269775e-01 1.061028718948364258e+00
1.000000000000000000e+03 2.205262891948223114e-03 1.696002203971147537e-03 1.478690952062606812e-01
2.000000000000000000e+03 5.921187112107872963e-04 6.028318312019109726e-04 7.948092371225357056e-02
3.000000000000000000e+03 4.952128510922193527e-04 5.059296963736414909e-04 7.141514122486114502e-02
4.000000000000000000e+03 4.193990607745945454e-04 4.391841939650475979e-04 6.653025001287460327e-02
5.000000000000000000e+03 2.971609937958419323e-04 3.097828885074704885e-04 5.630048736929893494e-02
6.000000000000000000e+03 9.984522330341860652e-05 8.764640369918197393e-05 3.196195885539054871e-02
7.000000000000000000e+03 6.438769196392968297e-05 5.384830728871747851e-05 2.636325173079967499e-02
8.000000000000000000e+03 5.663861884386278689e-05 4.737720519187860191e-05 2.498125284910202026e-02
9.000000000000000000e+03 5.074882574263028800e-05 4.279465065337717533e-05 2.363771945238113403e-02
1.000000000000000000e+04 4.596011785906739533e-05 3.915761408279649913e-05 2.232948131859302521e-02
1.100000000000000000e+04 4.193073982605710626e-05 3.618386836024001241e-05 2.108636125922203064e-02
1.200000000000000000e+04 3.882198870996944606e-05 3.373539220774546266e-05 2.024188078939914703e-02
1.300000000000000000e+04 3.612131331465207040e-05 3.119132088613696396e-05 1.960424147546291351e-02
1.400000000000000000e+04 3.317429946037009358e-05 2.844947812263853848e-05 1.886768266558647156e-02
1.500000000000000000e+04 3.005549842782784253e-05 2.585737456684000790e-05 1.839123480021953583e-02
1.600000000000000000e+04 2.628919901326298714e-05 2.259688881167676300e-05 1.691978238523006439e-02
1.700000000000000000e+04 2.253489037684630603e-05 2.001248685701284558e-05 1.592597179114818573e-02
1.800000000000000000e+04 1.929143400047905743e-05 1.770703784131910652e-05 1.490493305027484894e-02
1.900000000000000000e+04 1.693616104603279382e-05 1.615123983356170356e-05 1.407861988991498947e-02
2.000000000000000000e+04 1.539460572530515492e-05 1.514717405370902270e-05 1.348103024065494537e-02
2.100000000000000000e+04 1.442295342712895945e-05 1.440440337319159880e-05 1.301130745559930801e-02
2.200000000000000000e+04 1.370373865938745439e-05 1.392016474710544571e-05 1.278353296220302582e-02
2.300000000000000000e+04 1.331096245849039406e-05 1.337577305093873292e-05 1.250356156378984451e-02
2.400000000000000000e+04 2.035767101915553212e-05 2.199779191869311035e-05 1.986550725996494293e-02
2.500000000000000000e+04 1.243145106855081394e-05 1.258773318113526329e-05 1.223938819020986557e-02
2.600000000000000000e+04 1.213399536936776713e-05 1.222190530825173482e-05 1.211364008486270905e-02
2.700000000000000000e+04 1.186019198939902708e-05 1.188480473501840606e-05 1.199815887957811356e-02
2.800000000000000000e+04 1.161119871539995074e-05 1.157472888735355809e-05 1.190024614334106445e-02
2.900000000000000000e+04 1.137782419391442090e-05 1.125490416598040611e-05 1.177287474274635315e-02
3.000000000000000000e+04 1.115595568990102038e-05 1.095119478122796863e-05 1.164727006107568741e-02
