# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.518683969974517822e-01 2.357357740402221680e-01 1.102404594421386719e+00
1.000000000000000000e+03 3.030717372894287109e-03 3.301851917058229446e-03 1.984751075506210327e-01
2.000000000000000000e+03 1.001448486931622028e-03 1.163140987046062946e-03 1.191765293478965759e-01
3.000000000000000000e+03 7.255641394294798374e-04 8.528991020284593105e-04 1.006980165839195251e-01
4.000000000000000000e+03 2.841268433257937431e-04 3.481742169242352247e-04 6.120161712169647217e-02
5.000000000000000000e+03 1.515494514023885131e-04 1.770806120475754142e-04 4.467426612973213196e-02
6.000000000000000000e+03 1.118005966418422759e-04 1.279377756873145700e-04 3.822406008839607239e-02
7.000000000000000000e+03 8.645060006529092789e-05 9.538977610645815730e-05 3.342139348387718201e-02
8.000000000000000000e+03 5.907231025048531592e-05 6.306495924945920706e-05 2.755599096417427063e-02
9.000000000000000000e+03 3.713746991707012057e-05 3.785647641052491963e-05 2.158897556364536285e-02
1.000000000000000000e+04 3.005041435244493186e-05 3.042498428840190172e-05 1.949576288461685181e-02
1.100000000000000000e+04 2.628992842801380903e-05 2.649304224178195000e-05 1.826470531523227692e-02
1.200000000000000000e+04 2.400390258117113262e-05 2.421029239485505968e-05 1.748206466436386108e-02
1.300000000000000000e+04 2.233794657513499260e-05 2.255292565678246319e-05 1.691900193691253662e-02
1.400000000000000000e+04 2.080236117762979120e-05 2.102512917190324515e-05 1.629515737295150757e-02
1.500000000000000000e+04 1.957680069608613849e-05 1.983907350222580135e-05 1.583799347281455994e-02
1.600000000000000000e+04 1.829532448027748615e-05 1.854087713581975549e-05 1.525179389864206314e-02
1.700000000000000000e+04 1.716307633614633232e-05 1.742491804179735482e-05 1.474670507013797760e-02
1.800000000000000000e+04 1.613023050595074892e-05 1.641010931052733213e-05 1.427150983363389969e-02
1.900000000000000000e+04 1.516268275736365467e-05 1.545888153486885130e-05 1.381435152143239975e-02
2.000000000000000000e+04 1.424022411811165512e-05 1.454659832234028727e-05 1.336916722357273102e-02
2.100000000000000000e+04 1.335376964561874047e-05 1.368025914416648448e-05 1.293267402797937393e-02
2.200000000000000000e+04 1.255971255886834115e-05 1.288284511247184128e-05 1.252889633178710938e-02
2.300000000000000000e+04 1.189739305118564516e-05 1.223930757987545803e-05 1.221548765897750854e-02
2.400000000000000000e+04 1.116232942877104506e-05 1.144259294960647821e-05 1.179083250463008881e-02
2.500000000000000000e+04 1.053353207680629566e-05 1.077424713002983481e-05 1.144784409552812576e-02
2.600000000000000000e+04 1.566372702654916793e-05 1.544924634799826890e-05 1.628750935196876526e-02
2.700000000000000000e+04 9.406836397829465568e-06 9.564360880176536739e-06 1.081951521337032318e-02
2.800000000000000000e+04 8.954339136835187674e-06 9.074873560166452080e-06 1.063491683453321457e-02
2.900000000000000000e+04 8.472442459606099874e-06 8.566413271182682365e-06 1.030177809298038483e-02
3.000000000000000000e+04 8.103758773359004408e-06 8.185000297089572996e-06 1.010108739137649536e-02
