# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.653375267982482910e-01 3.211555480957031250e-01 1.018583774566650391e+00
1.000000000000000000e+03 7.349692750722169876e-04 1.011542044579982758e-03 8.602016419172286987e-02
2.000000000000000000e+03 5.160375148989260197e-04 6.679402431473135948e-04 7.514462620019912720e-02
3.000000000000000000e+03 4.084517131559550762e-04 5.164206959307193756e-04 6.763872504234313965e-02
4.000000000000000000e+03 3.429384087212383747e-04 4.270930949132889509e-04 6.267695873975753784e-02
5.000000000000000000e+03 2.422281104372814298e-04 3.132934216409921646e-04 5.233070254325866699e-02
6.000000000000000000e+03 1.073434541467577219e-04 1.738903374643996358e-04 3.340934216976165771e-02
7.000000000000000000e+03 7.135636406019330025e-05 1.220089470734819770e-04 2.756326645612716675e-02
8.000000000000000000e+03 5.954089647275395691e-05 1.002715944196097553e-04 2.600700594484806061e-02
9.000000000000000000e+03 5.221187893766909838e-05 8.677119330968707800e-05 2.461149916052818298e-02
1.000000000000000000e+04 4.619763421942479908e-05 7.781104795867577195e-05 2.321085520088672638e-02
1.100000000000000000e+04 4.020656706416048110e-05 6.956877768971025944e-05 2.128940820693969727e-02
1.200000000000000000e+04 3.466117414063774049e-05 6.238603964447975159e-05 1.952286995947360992e-02
1.300000000000000000e+04 2.994876558659598231e-05 5.621805757982656360e-05 1.793124899268150330e-02
1.400000000000000000e+04 2.598370156192686409e-05 5.102677823742851615e-05 1.650969311594963074e-02
1.500000000000000000e+04 2.274712460348382592e-05 4.687132604885846376e-05 1.528558693826198578e-02
1.600000000000000000e+04 2.030503492278512567e-05 4.330356023274362087e-05 1.450784411281347275e-02
1.700000000000000000e+04 4.271645957487635314e-05 6.495362322311848402e-05 2.945373579859733582e-02
1.800000000000000000e+04 2.413792390143498778e-05 4.779819573741406202e-05 1.927241310477256775e-02
1.900000000000000000e+04 1.581200012878980488e-05 3.667331475298851728e-05 1.281757745891809464e-02
2.000000000000000000e+04 1.501898259448353201e-05 3.509579983074218035e-05 1.279210578650236130e-02
2.100000000000000000e+04 1.433989928045775741e-05 3.359254333190619946e-05 1.253483071923255920e-02
2.200000000000000000e+04 1.395523941027931869e-05 3.245600601076148450e-05 1.243264321237802505e-02
2.300000000000000000e+04 1.478758076700614765e-05 2.955654781544581056e-05 1.286136638373136520e-02
2.400000000000000000e+04 1.289574811380589381e-05 3.033596840396057814e-05 1.224602386355400085e-02
2.500000000000000000e+04 1.248962598765501752e-05 2.957575816253665835e-05 1.216857880353927612e-02
2.600000000000000000e+04 1.217646240547765046e-05 2.957509241241496056e-05 1.212520711123943329e-02
2.700000000000000000e+04 1.227601478603901342e-05 2.984893581015057862e-05 1.293835788965225220e-02
2.800000000000000000e+04 1.137449089583242312e-05 2.785577453323639929e-05 1.193130481988191605e-02
2.900000000000000000e+04 1.106723357224836946e-05 2.725108970480505377e-05 1.180903706699609756e-02
3.000000000000000000e+04 1.285745474888244644e-05 3.316247239126823843e-05 1.275915466248989105e-02
