# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.700546383857727051e-01 3.121720254421234131e-01 1.001709938049316406e+00
1.000000000000000000e+03 9.525865898467600346e-04 1.376744010485708714e-03 9.614100307226181030e-02
2.000000000000000000e+03 4.699071578215807676e-04 7.191274780780076981e-04 7.539078593254089355e-02
3.000000000000000000e+03 3.773443168029189110e-04 5.293779540807008743e-04 6.818424910306930542e-02
4.000000000000000000e+03 3.060554736293852329e-04 4.033037403132766485e-04 6.178136914968490601e-02
5.000000000000000000e+03 1.687540352577343583e-04 2.183051838073879480e-04 4.542744159698486328e-02
6.000000000000000000e+03 8.240867464337497950e-05 1.003870565909892321e-04 3.093504719436168671e-02
7.000000000000000000e+03 6.542063783854246140e-05 7.001992344157770276e-05 2.768249064683914185e-02
8.000000000000000000e+03 6.663325621047988534e-05 6.361608393490314484e-05 2.744266763329505920e-02
9.000000000000000000e+03 5.185866757528856397e-05 5.075979788671247661e-05 2.457051537930965424e-02
1.000000000000000000e+04 4.663240542868152261e-05 4.527013879851438105e-05 2.341206371784210205e-02
1.100000000000000000e+04 4.020544292870908976e-05 4.039923078380525112e-05 2.189494855701923370e-02
1.200000000000000000e+04 3.284842750872485340e-05 3.625705721788108349e-05 2.003604732453823090e-02
1.300000000000000000e+04 2.635555392771493644e-05 3.306184589746408165e-05 1.816915534436702728e-02
1.400000000000000000e+04 2.208171827078331262e-05 3.030524203495588154e-05 1.667068898677825928e-02
1.500000000000000000e+04 1.957515996764414012e-05 2.795901309582404792e-05 1.565473712980747223e-02
1.600000000000000000e+04 1.790966416592709720e-05 2.609899638628121465e-05 1.493949443101882935e-02
1.700000000000000000e+04 1.738540413498412818e-05 2.621149542392231524e-05 1.589864306151866913e-02
1.800000000000000000e+04 1.565067213959991932e-05 2.368610330449882895e-05 1.428925432264804840e-02
1.900000000000000000e+04 3.276066127000376582e-05 3.642210867838002741e-05 2.449090220034122467e-02
2.000000000000000000e+04 1.388436794513836503e-05 2.129538188455626369e-05 1.323341019451618195e-02
2.100000000000000000e+04 1.321740182902431116e-05 2.038092316070105880e-05 1.285888534039258957e-02
2.200000000000000000e+04 1.258838256035232916e-05 1.961626367119606584e-05 1.268826704472303391e-02
2.300000000000000000e+04 1.206935030495515093e-05 1.895022433018311858e-05 1.239815820008516312e-02
2.400000000000000000e+04 1.297371818509418517e-05 1.901775067381095141e-05 1.330247987061738968e-02
2.500000000000000000e+04 1.114058704843046144e-05 1.764627086231485009e-05 1.222650147974491119e-02
2.600000000000000000e+04 1.069228710548486561e-05 1.683094160398468375e-05 1.185137871652841568e-02
2.700000000000000000e+04 1.031963074638042599e-05 1.620430157345253974e-05 1.166895497590303421e-02
2.800000000000000000e+04 1.091937338060233742e-05 1.688494739937596023e-05 1.316377241164445877e-02
2.900000000000000000e+04 1.006258935376536101e-05 1.516184420324862003e-05 1.156587526202201843e-02
3.000000000000000000e+04 9.449407116335351020e-06 1.461229203414404765e-05 1.141001470386981964e-02
