# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 3.180713951587677002e-01 3.114410340785980225e-01 1.090173721313476562e+00
1.000000000000000000e+03 2.486930228769779205e-03 2.682447666302323341e-03 1.858611255884170532e-01
2.000000000000000000e+03 1.032962580211460590e-03 1.107264892198145390e-03 1.240539029240608215e-01
3.000000000000000000e+03 2.934085787273943424e-04 3.165247035212814808e-04 6.836163997650146484e-02
4.000000000000000000e+03 8.579418499721214175e-05 8.902218542061746120e-05 3.832806274294853210e-02
5.000000000000000000e+03 5.765177411376498640e-05 5.931665509706363082e-05 3.241900354623794556e-02
6.000000000000000000e+03 4.630411422112956643e-05 4.779761366080492735e-05 2.970176003873348236e-02
7.000000000000000000e+03 3.930781531380489469e-05 4.048199480166658759e-05 2.758786268532276154e-02
8.000000000000000000e+03 4.882613211520947516e-05 5.009075175621546805e-05 3.242732957005500793e-02
9.000000000000000000e+03 2.902630876633338630e-05 2.963132646982558072e-05 2.373261377215385437e-02
1.000000000000000000e+04 2.506194141460582614e-05 2.542944093875121325e-05 2.197745069861412048e-02
