# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.683728933334350586e-01 3.086216151714324951e-01 1.021534442901611328e+00
1.000000000000000000e+03 4.141435492783784866e-03 2.764340722933411598e-03 2.024066746234893799e-01
2.000000000000000000e+03 6.636678590439260006e-04 7.376939174719154835e-04 8.121190965175628662e-02
3.000000000000000000e+03 4.914790042676031590e-04 5.417129723355174065e-04 7.240078598260879517e-02
4.000000000000000000e+03 3.901228774338960648e-04 4.397989541757851839e-04 6.625650823116302490e-02
5.000000000000000000e+03 3.292294859420508146e-04 3.777690872084349394e-04 6.188472732901573181e-02
6.000000000000000000e+03 2.902792766690254211e-04 3.341829287819564342e-04 5.821449309587478638e-02
7.000000000000000000e+03 1.799748570192605257e-04 2.006210270337760448e-04 4.530640691518783569e-02
8.000000000000000000e+03 5.785557732451707125e-05 4.812237239093519747e-05 2.508027292788028717e-02
9.000000000000000000e+03 4.883513247477822006e-05 3.993759310105815530e-05 2.502611465752124786e-02
1.000000000000000000e+04 3.684823604999110103e-05 3.094259955105371773e-05 1.944735273718833923e-02
1.100000000000000000e+04 3.345105869811959565e-05 3.053935506613925099e-05 2.013947069644927979e-02
1.200000000000000000e+04 2.592212149465922266e-05 2.187117206631228328e-05 1.700701750814914703e-02
1.300000000000000000e+04 1.997721665247809142e-05 1.777739635144826025e-05 1.410750672221183777e-02
1.400000000000000000e+04 1.620118018763605505e-05 1.495749529567547143e-05 1.284648571163415909e-02
1.500000000000000000e+04 1.352244089503074065e-05 1.277657975151669234e-05 1.198479905724525452e-02
1.600000000000000000e+04 1.164862896985141560e-05 1.110934954340336844e-05 1.135681476444005966e-02
1.700000000000000000e+04 1.034389060805551708e-05 9.835993296292144805e-06 1.104640588164329529e-02
1.800000000000000000e+04 9.133403182204347104e-06 8.810408871795516461e-06 1.021795719861984253e-02
1.900000000000000000e+04 8.407033419643994421e-06 8.216956302931066602e-06 9.875952266156673431e-03
2.000000000000000000e+04 1.156401867774548009e-05 1.031574265653034672e-05 1.406154129654169083e-02
2.100000000000000000e+04 7.706889846303965896e-06 7.546292181359604001e-06 9.613254107534885406e-03
2.200000000000000000e+04 7.545405424025375396e-06 7.425960120599484071e-06 9.490870870649814606e-03
2.300000000000000000e+04 7.331718279601773247e-06 7.274405561474850401e-06 9.431386366486549377e-03
2.400000000000000000e+04 7.190748419816372916e-06 7.108979389158776030e-06 9.378693997859954834e-03
2.500000000000000000e+04 7.064845249260542914e-06 6.977999419177649543e-06 9.319883771240711212e-03
2.600000000000000000e+04 6.971202310523949564e-06 6.927767572051379830e-06 9.258649311959743500e-03
2.700000000000000000e+04 6.841469712526304647e-06 6.733562258887104690e-06 9.205017238855361938e-03
2.800000000000000000e+04 6.889357337058754638e-06 6.874503014842048287e-06 9.303179569542407990e-03
2.900000000000000000e+04 6.644651421083835885e-06 6.519285307149402797e-06 9.095893241465091705e-03
3.000000000000000000e+04 6.555827894771937281e-06 6.411260528693674132e-06 9.062042459845542908e-03
