# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 3.092713356018066406e-01 3.260371983051300049e-01 1.393579959869384766e+00
1.000000000000000000e+03 3.767392132431268692e-03 2.934591379016637802e-03 1.986313462257385254e-01
2.000000000000000000e+03 8.723529172129929066e-04 8.553368388675153255e-04 9.454840421676635742e-02
3.000000000000000000e+03 6.252685561776161194e-04 7.023123325780034065e-04 8.370174467563629150e-02
4.000000000000000000e+03 4.221865383442491293e-04 4.769959778059273958e-04 6.918747723102569580e-02
5.000000000000000000e+03 3.169848932884633541e-04 3.520567552186548710e-04 6.065760925412178040e-02
6.000000000000000000e+03 2.347131521673873067e-04 2.576937840785831213e-04 5.230871587991714478e-02
7.000000000000000000e+03 1.160482570412568748e-04 1.113888138206675649e-04 3.548629209399223328e-02
8.000000000000000000e+03 6.103598570916801691e-05 4.595266727847047150e-05 2.527338825166225433e-02
9.000000000000000000e+03 5.333352601155638695e-05 3.939432281185872853e-05 2.358683571219444275e-02
1.000000000000000000e+04 5.011662869947031140e-05 3.676437700050882995e-05 2.406067587435245514e-02
1.100000000000000000e+04 4.362283652881160378e-05 3.150273914798162878e-05 2.137131430208683014e-02
1.200000000000000000e+04 4.090024231118150055e-05 2.978261727548670024e-05 2.182400785386562347e-02
1.300000000000000000e+04 3.503574771457351744e-05 2.527460674173198640e-05 1.943137124180793762e-02
1.400000000000000000e+04 3.051960084121674299e-05 2.224488525826018304e-05 1.820341125130653381e-02
1.500000000000000000e+04 2.566414514149073511e-05 1.938915374921634793e-05 1.676999963819980621e-02
1.600000000000000000e+04 2.121811303368303925e-05 1.653951585467439145e-05 1.527437567710876465e-02
1.700000000000000000e+04 1.807443732104729861e-05 1.400181918143061921e-05 1.409383397549390793e-02
1.800000000000000000e+04 1.642974530113860965e-05 1.240526398760266602e-05 1.356919296085834503e-02
1.900000000000000000e+04 1.523747141618514434e-05 1.136071750806877390e-05 1.293332967907190323e-02
2.000000000000000000e+04 1.459925624658353627e-05 1.079923640645574778e-05 1.265719626098871231e-02
2.100000000000000000e+04 1.413278550899121910e-05 1.042738040268886834e-05 1.245304569602012634e-02
2.200000000000000000e+04 1.375544070469914004e-05 1.015244015434291214e-05 1.229183003306388855e-02
2.300000000000000000e+04 1.341980077995685861e-05 9.921043783833738416e-06 1.214979216456413269e-02
2.400000000000000000e+04 1.590393912920262665e-05 1.232498107128776610e-05 1.508467458188533783e-02
2.500000000000000000e+04 1.662771137489471585e-05 1.340982544206781313e-05 1.612238772213459015e-02
2.600000000000000000e+04 1.255384540854720399e-05 9.366232916363514960e-06 1.178265549242496490e-02
2.700000000000000000e+04 1.229674489877652377e-05 9.205395144817885011e-06 1.167006231844425201e-02
2.800000000000000000e+04 1.205630724143702537e-05 9.061191121872980148e-06 1.156725734472274780e-02
2.900000000000000000e+04 1.182348660222487524e-05 8.906837138056289405e-06 1.145731937140226364e-02
3.000000000000000000e+04 1.157263250206597149e-05 8.750010238145478070e-06 1.133946422487497330e-02
