# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.777874469757080078e-01 3.360998928546905518e-01 1.145316958427429199e+00
1.000000000000000000e+03 2.062076469883322716e-03 1.695928280241787434e-03 1.443187445402145386e-01
2.000000000000000000e+03 7.292568916454911232e-04 8.360830834135413170e-04 8.867791295051574707e-02
3.000000000000000000e+03 5.922980490140616894e-04 6.773943314328789711e-04 8.015067130327224731e-02
4.000000000000000000e+03 4.757881688419729471e-04 5.316781462170183659e-04 7.169363647699356079e-02
5.000000000000000000e+03 3.760250401683151722e-04 4.295934340916574001e-04 6.445598602294921875e-02
6.000000000000000000e+03 2.938612597063183784e-04 3.389700141269713640e-04 5.795655772089958191e-02
7.000000000000000000e+03 2.028865856118500233e-04 2.274758589919656515e-04 4.856719821691513062e-02
8.000000000000000000e+03 9.515508281765505672e-05 9.785288420971482992e-05 3.388216719031333923e-02
9.000000000000000000e+03 7.388502126559615135e-05 7.371329411398619413e-05 2.961144410073757172e-02
1.000000000000000000e+04 6.713474431307986379e-05 6.630511779803782701e-05 2.821928448975086212e-02
1.100000000000000000e+04 6.105306238168850541e-05 5.950710692559368908e-05 2.681014500558376312e-02
1.200000000000000000e+04 5.538908226299099624e-05 5.372222585720010102e-05 2.556580491364002228e-02
1.300000000000000000e+04 4.960492151440121233e-05 4.808253652299754322e-05 2.429415285587310791e-02
1.400000000000000000e+04 4.337090285844169557e-05 4.222323332214727998e-05 2.287773415446281433e-02
1.500000000000000000e+04 3.640012801042757928e-05 3.569707769202068448e-05 2.120741084218025208e-02
1.600000000000000000e+04 2.987778498209081590e-05 2.929144102381542325e-05 1.935459673404693604e-02
1.700000000000000000e+04 3.767081580008380115e-05 3.667077180580236018e-05 2.686026506125926971e-02
1.800000000000000000e+04 1.971090387087315321e-05 1.944715586432721466e-05 1.545708812773227692e-02
1.900000000000000000e+04 1.638871981413103640e-05 1.626969242352060974e-05 1.393350027501583099e-02
2.000000000000000000e+04 1.429701114830095321e-05 1.411805442330660298e-05 1.279215700924396515e-02
2.100000000000000000e+04 1.287691702600568533e-05 1.253113259735982865e-05 1.229868270456790924e-02
2.200000000000000000e+04 1.188444366562180221e-05 1.140531367127550766e-05 1.188825350254774094e-02
2.300000000000000000e+04 1.118100590247195214e-05 1.074305328074842691e-05 1.167068816721439362e-02
2.400000000000000000e+04 1.064813022821908817e-05 1.036138110066531226e-05 1.162494439631700516e-02
2.500000000000000000e+04 1.019132105284370482e-05 9.945686542778275907e-06 1.136060990393161774e-02
2.600000000000000000e+04 9.821420462685637176e-06 9.632971341488882899e-06 1.124141737818717957e-02
2.700000000000000000e+04 9.499008228885941207e-06 9.350301297672558576e-06 1.111324876546859741e-02
2.800000000000000000e+04 1.048542162607191131e-05 1.029056784318527207e-05 1.304782554507255554e-02
2.900000000000000000e+04 8.967836038209497929e-06 8.825039913062937558e-06 1.088298112154006958e-02
3.000000000000000000e+04 8.964892003859858960e-06 8.784586498222779483e-06 1.078984513878822327e-02
