# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.442157268524169922e-01 2.274338006973266602e-01 1.060421347618103027e+00
1.000000000000000000e+03 2.518841996788978577e-03 2.754041925072669983e-03 1.833677291870117188e-01
2.000000000000000000e+03 1.226653694175183773e-03 1.405519433319568634e-03 1.307648420333862305e-01
3.000000000000000000e+03 8.330375421792268753e-04 9.719328954815864563e-04 1.077429279685020447e-01
4.000000000000000000e+03 4.877257160842418671e-04 5.776392645202577114e-04 8.201769739389419556e-02
5.000000000000000000e+03 2.105941675836220384e-04 2.436687500448897481e-04 5.206523463129997253e-02
6.000000000000000000e+03 1.429002732038497925e-04 1.600236137164756656e-04 4.238042980432510376e-02
7.000000000000000000e+03 1.146200447692535818e-04 1.262589066755026579e-04 3.799226507544517517e-02
8.000000000000000000e+03 9.198497718898579478e-05 9.984531061490997672e-05 3.424938023090362549e-02
9.000000000000000000e+03 7.258119148900732398e-05 7.812469993950799108e-05 3.094743005931377411e-02
1.000000000000000000e+04 5.405428964877501130e-05 5.856736606801860034e-05 2.716591209173202515e-02
1.100000000000000000e+04 4.086952685611322522e-05 4.524912583292461932e-05 2.382996864616870880e-02
1.200000000000000000e+04 3.994375947513617575e-05 4.390631511341780424e-05 2.532558701932430267e-02
1.300000000000000000e+04 3.074913547607138753e-05 3.481767998891882598e-05 2.067369967699050903e-02
1.400000000000000000e+04 2.831085475918371230e-05 3.206589826731942594e-05 2.000799961388111115e-02
1.500000000000000000e+04 2.530556594138033688e-05 2.884558125515468419e-05 1.870756596326828003e-02
1.600000000000000000e+04 2.251401383546181023e-05 2.575999496912118047e-05 1.759351603686809540e-02
1.700000000000000000e+04 1.965226692846044898e-05 2.239865534647833556e-05 1.638666912913322449e-02
1.800000000000000000e+04 1.728814095258712769e-05 1.955624429683666676e-05 1.519544608891010284e-02
1.900000000000000000e+04 2.063376814476214349e-05 2.290358679601922631e-05 1.828837580978870392e-02
2.000000000000000000e+04 1.670316123636439443e-05 1.876938222267199308e-05 1.562678627669811249e-02
2.100000000000000000e+04 1.427772622264456004e-05 1.621451701794285327e-05 1.372794900089502335e-02
2.200000000000000000e+04 1.568414336361456662e-05 1.775673445081338286e-05 1.522557251155376434e-02
2.300000000000000000e+04 1.355131735181203112e-05 1.554480877530295402e-05 1.340139657258987427e-02
2.400000000000000000e+04 1.384202550980262458e-05 1.591940235812216997e-05 1.381153985857963562e-02
2.500000000000000000e+04 1.725896618154365569e-05 1.945223993971012533e-05 1.684403233230113983e-02
2.600000000000000000e+04 1.283047913602786139e-05 1.484742097090929747e-05 1.306752581149339676e-02
2.700000000000000000e+04 1.400725250277901068e-05 1.584994424774777144e-05 1.457204297184944153e-02
2.800000000000000000e+04 1.259524287888780236e-05 1.466857247578445822e-05 1.300971582531929016e-02
2.900000000000000000e+04 1.228659948537824675e-05 1.432099452358670533e-05 1.279177889227867126e-02
3.000000000000000000e+04 1.210594655276509002e-05 1.412361962138675153e-05 1.270119193941354752e-02
