# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.293658703565597534e-01 2.063674777746200562e-01 9.993087649345397949e-01
1.000000000000000000e+03 3.835572395473718643e-03 3.899268573150038719e-03 2.174107432365417480e-01
2.000000000000000000e+03 1.844037906266748905e-03 1.891157124191522598e-03 1.441741883754730225e-01
3.000000000000000000e+03 1.564683043397963047e-03 1.598759205080568790e-03 1.323159635066986084e-01
4.000000000000000000e+03 1.061183982528746128e-03 1.075798063538968563e-03 1.072178930044174194e-01
5.000000000000000000e+03 6.250021397136151791e-04 6.339847459457814693e-04 7.895268499851226807e-02
6.000000000000000000e+03 4.550991870928555727e-04 4.888671683147549629e-04 6.821585446596145630e-02
7.000000000000000000e+03 3.828723274637013674e-04 4.416417214088141918e-04 6.774297356605529785e-02
8.000000000000000000e+03 3.203166124876588583e-04 3.844151506200432777e-04 6.236888840794563293e-02
9.000000000000000000e+03 2.774419845081865788e-04 3.305495192762464285e-04 6.152944266796112061e-02
1.000000000000000000e+04 2.148562489310279489e-04 2.465900906827300787e-04 4.972741752862930298e-02
1.100000000000000000e+04 1.954778563231229782e-04 2.196376735810190439e-04 4.658411443233489990e-02
1.200000000000000000e+04 1.830258406698703766e-04 2.056306402664631605e-04 4.521008580923080444e-02
1.300000000000000000e+04 1.742863823892548680e-04 1.966700947377830744e-04 4.475285485386848450e-02
1.400000000000000000e+04 1.627987076062709093e-04 1.841048360802233219e-04 4.222469404339790344e-02
1.500000000000000000e+04 1.561186800245195627e-04 1.767207140801474452e-04 4.161313176155090332e-02
1.600000000000000000e+04 1.452014403184875846e-04 1.659738045418635011e-04 3.995969146490097046e-02
1.700000000000000000e+04 1.474973250878974795e-04 1.661836577113717794e-04 4.218086227774620056e-02
1.800000000000000000e+04 1.276363618671894073e-04 1.471934519940987229e-04 3.754196316003799438e-02
1.900000000000000000e+04 1.189009053632616997e-04 1.376023283228278160e-04 3.623901680111885071e-02
2.000000000000000000e+04 1.104714392567984760e-04 1.282579905819147825e-04 3.486280515789985657e-02
