# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.646519839763641357e-01 3.094010055065155029e-01 9.934771060943603516e-01
1.000000000000000000e+03 4.147926345467567444e-03 2.975440584123134613e-03 2.064883559942245483e-01
2.000000000000000000e+03 6.667199777439236641e-04 6.421806756407022476e-04 8.527172356843948364e-02
3.000000000000000000e+03 4.465464735403656960e-04 4.753206449095159769e-04 7.166303694248199463e-02
4.000000000000000000e+03 3.270120359957218170e-04 3.700305242091417313e-04 6.274148821830749512e-02
5.000000000000000000e+03 2.463112177792936563e-04 2.712852729018777609e-04 5.511282011866569519e-02
6.000000000000000000e+03 1.371651887893676758e-04 1.302324089920148253e-04 4.040901735424995422e-02
7.000000000000000000e+03 8.359020284842699766e-05 7.127130083972588181e-05 3.133991360664367676e-02
8.000000000000000000e+03 6.566185038536787033e-05 5.535478339879773557e-05 2.797373756766319275e-02
9.000000000000000000e+03 5.305827653501182795e-05 4.382044426165521145e-05 2.531641721725463867e-02
1.000000000000000000e+04 4.405128856888040900e-05 3.571477645891718566e-05 2.292135730385780334e-02
1.100000000000000000e+04 3.682727401610463858e-05 3.058783840970136225e-05 2.099395915865898132e-02
1.200000000000000000e+04 3.009299507539253682e-05 2.389684777881484479e-05 1.905212923884391785e-02
1.300000000000000000e+04 2.462462362018413842e-05 1.974599945242516696e-05 1.752954907715320587e-02
1.400000000000000000e+04 2.044578104687388986e-05 1.665880699874833226e-05 1.608568802475929260e-02
1.500000000000000000e+04 1.788830195437185466e-05 1.480542869103373960e-05 1.516855228692293167e-02
1.600000000000000000e+04 1.641606104385573417e-05 1.363831506751012057e-05 1.462121494114398956e-02
1.700000000000000000e+04 1.596110632817726582e-05 1.383350263495231047e-05 1.552758924663066864e-02
1.800000000000000000e+04 1.508711284259334207e-05 1.297765811614226550e-05 1.421392429620027542e-02
1.900000000000000000e+04 1.430120482837082818e-05 1.179086211777757853e-05 1.380498986691236496e-02
2.000000000000000000e+04 1.433532725059194490e-05 1.194888682221062481e-05 1.318777073174715042e-02
2.100000000000000000e+04 1.356185020995326340e-05 1.119063017540611327e-05 1.380584761500358582e-02
2.200000000000000000e+04 1.322169373452197760e-05 1.087921646103495732e-05 1.353290304541587830e-02
2.300000000000000000e+04 1.291983335249824449e-05 1.060157410393003374e-05 1.314964983612298965e-02
2.400000000000000000e+04 1.365690513921435922e-05 1.140016684075817466e-05 1.495365239679813385e-02
2.500000000000000000e+04 1.256673294847132638e-05 1.035934565152274445e-05 1.262863539159297943e-02
2.600000000000000000e+04 1.223566505359485745e-05 1.010632513498421758e-05 1.279011927545070648e-02
2.700000000000000000e+04 1.204730961035238579e-05 9.980847607948817313e-06 1.262602116912603378e-02
2.800000000000000000e+04 1.507611978013301268e-05 1.288484418182633817e-05 1.423958409577608109e-02
2.900000000000000000e+04 1.167823393188882619e-05 9.776107617653906345e-06 1.256593503057956696e-02
3.000000000000000000e+04 1.155826430476736277e-05 9.727249562274664640e-06 1.265923399478197098e-02
