# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.666538953781127930e-01 3.186610043048858643e-01 1.009099483489990234e+00
1.000000000000000000e+03 6.635757163166999817e-04 8.448129519820213318e-04 8.483349531888961792e-02
2.000000000000000000e+03 4.053360316902399063e-04 5.169945652596652508e-04 7.064429670572280884e-02
3.000000000000000000e+03 2.913363859988749027e-04 3.736258368007838726e-04 6.034355983138084412e-02
4.000000000000000000e+03 1.766290661180391908e-04 2.355380856897681952e-04 4.695865139365196228e-02
5.000000000000000000e+03 7.051113061606884003e-05 1.084992109099403024e-04 2.806865051388740540e-02
6.000000000000000000e+03 5.311493077897466719e-05 8.282979251816868782e-05 2.466851472854614258e-02
7.000000000000000000e+03 4.633060234482400119e-05 7.125825504772365093e-05 2.295851893723011017e-02
8.000000000000000000e+03 4.214400178170762956e-05 6.546072836499661207e-05 2.178345620632171631e-02
9.000000000000000000e+03 3.805530286626890302e-05 6.025342008797451854e-05 2.060440368950366974e-02
1.000000000000000000e+04 3.373496292624622583e-05 5.834540570504032075e-05 1.930365897715091705e-02
1.100000000000000000e+04 2.246123040094971657e-05 4.886012175120413303e-05 1.592432893812656403e-02
1.200000000000000000e+04 1.302642976952483878e-05 3.765606379602104425e-05 1.243682578206062317e-02
1.300000000000000000e+04 1.000216434476897120e-05 3.067532088607549667e-05 1.095888949930667877e-02
1.400000000000000000e+04 8.725746738491579890e-06 2.617928475956432521e-05 1.033268589526414871e-02
1.500000000000000000e+04 7.998742148629389703e-06 2.319843042641878128e-05 1.000110246241092682e-02
1.600000000000000000e+04 7.496038961107842624e-06 2.100358869938645512e-05 9.673167020082473755e-03
1.700000000000000000e+04 7.188712061179103330e-06 1.952532329596579075e-05 9.765970520675182343e-03
1.800000000000000000e+04 6.838703029643511400e-06 1.822905142034869641e-05 9.348076768219470978e-03
1.900000000000000000e+04 6.605416729144053534e-06 1.729674841044470668e-05 9.208194911479949951e-03
2.000000000000000000e+04 6.445384315156843513e-06 1.674415398156270385e-05 9.207728318870067596e-03
2.100000000000000000e+04 6.249710168049205095e-06 1.584489837114233524e-05 8.999422192573547363e-03
2.200000000000000000e+04 6.100408882048213854e-06 1.524872368463547900e-05 8.922620676457881927e-03
2.300000000000000000e+04 5.968366622255416587e-06 1.470696679461980239e-05 8.846960961818695068e-03
2.400000000000000000e+04 6.347455837385496125e-06 1.556731876917183399e-05 9.810343384742736816e-03
2.500000000000000000e+04 6.330104497465072200e-06 1.509101548435864970e-05 1.010832097381353378e-02
2.600000000000000000e+04 7.150395504140760750e-06 1.432574936188757420e-05 1.013711933046579361e-02
2.700000000000000000e+04 6.493804448837181553e-06 1.452243577659828588e-05 1.088337879627943039e-02
2.800000000000000000e+04 5.447730018204310909e-06 1.253237223863834515e-05 8.524817414581775665e-03
2.900000000000000000e+04 8.942442946135997772e-06 1.522883303550770506e-05 1.201957836747169495e-02
3.000000000000000000e+04 5.369771315599791706e-06 1.205736316478578374e-05 8.780048228800296783e-03
