# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.816880643367767334e-01 3.091733455657958984e-01 1.262175202369689941e+00
1.000000000000000000e+03 3.300095908343791962e-03 2.450419822707772255e-03 1.840292513370513916e-01
2.000000000000000000e+03 8.779251365922391415e-04 8.918262901715934277e-04 9.434615820646286011e-02
3.000000000000000000e+03 5.962969735264778137e-04 6.516039138659834862e-04 7.936005294322967529e-02
4.000000000000000000e+03 4.532173334155231714e-04 5.010340246371924877e-04 7.120184600353240967e-02
5.000000000000000000e+03 3.567258827388286591e-04 4.047489201184362173e-04 6.455542892217636108e-02
6.000000000000000000e+03 2.515975502319633961e-04 2.852011821232736111e-04 5.471173301339149475e-02
7.000000000000000000e+03 1.198336176457814872e-04 1.241653226315975189e-04 3.836361691355705261e-02
8.000000000000000000e+03 7.711472426308318973e-05 7.245134474942460656e-05 3.095546737313270569e-02
9.000000000000000000e+03 6.351755291689187288e-05 5.641568714054301381e-05 2.778740227222442627e-02
1.000000000000000000e+04 5.601464727078564465e-05 4.811985854757949710e-05 2.582701295614242554e-02
1.100000000000000000e+04 4.740796066471375525e-05 3.903360266122035682e-05 2.352056279778480530e-02
1.200000000000000000e+04 3.669276702567003667e-05 2.882443368434906006e-05 2.016120590269565582e-02
1.300000000000000000e+04 2.831053279805928469e-05 2.214552660007029772e-05 1.767578162252902985e-02
1.400000000000000000e+04 2.273359132232144475e-05 1.800370409910101444e-05 1.600017026066780090e-02
1.500000000000000000e+04 1.975337727344594896e-05 1.584544406796339899e-05 1.543940044939517975e-02
1.600000000000000000e+04 1.799162964744027704e-05 1.498453275416977704e-05 1.465815678238868713e-02
1.700000000000000000e+04 1.741818050504662097e-05 1.436036563973175362e-05 1.504829619079828262e-02
1.800000000000000000e+04 1.651309139560908079e-05 1.374992007185937837e-05 1.440798491239547729e-02
1.900000000000000000e+04 1.588925442774780095e-05 1.336504374194191769e-05 1.397158857434988022e-02
2.000000000000000000e+04 1.544075530546251684e-05 1.288959356315899640e-05 1.380192115902900696e-02
2.100000000000000000e+04 1.504964893683791161e-05 1.242918187926989049e-05 1.365492586046457291e-02
2.200000000000000000e+04 1.472118765377672389e-05 1.196142784465337172e-05 1.361940242350101471e-02
2.300000000000000000e+04 1.460870134906144813e-05 1.221542697749100626e-05 1.317701861262321472e-02
2.400000000000000000e+04 1.411219182045897469e-05 1.121199602494016290e-05 1.331599149852991104e-02
2.500000000000000000e+04 1.380982121190754697e-05 1.094553772418294102e-05 1.313933171331882477e-02
2.600000000000000000e+04 1.355024051008513197e-05 1.064242587744956836e-05 1.304036006331443787e-02
2.700000000000000000e+04 1.330701616097940132e-05 1.037362835631938651e-05 1.294723618775606155e-02
2.800000000000000000e+04 1.307321963395224884e-05 1.014457393466727808e-05 1.283589843660593033e-02
2.900000000000000000e+04 1.285489815927576274e-05 9.921857781591825187e-06 1.277603022754192352e-02
3.000000000000000000e+04 1.264275124412961304e-05 9.759272870724089444e-06 1.262930966913700104e-02
